sequenceID,sum_diff,mean_diff,max_diff,min_diff,std_deviation,mean,median,variance,min_value,max_value,range_value,iqr,abs_skewness,kurtosis,count,unique_count,percentile_25,percentile_50,percentile_75,autocorr
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S002WW_NCMLS/problems/chr2:33200000-87000000,1095922,1.1083095761324322,24,1,9.052078738415783,4.7656084399245975,1.0,81.94012948647912,0,115,115,3.0,3.741891831568238,18.45547287248015,988824,116,1.0,1.0,4.0,0.9918265428855162
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S002WW_NCMLS/problems/chr5:49600000-91636128,619274,1.0934127634329622,7,1,6.609660149061089,2.916123587272609,1.0,43.68760728608625,0,110,110,2.0,5.06564619977924,33.95080715966784,566369,104,0.0,1.0,2.0,0.9852581898832544
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S002XU_NCMLS/problems/chr2:110251337-149690582,371710,1.011125618845547,10,1,4.3429484780323415,2.002973170738342,1.0,18.86120148284344,0,62,62,2.0,5.246237488133657,37.08795679107352,367621,63,0.0,1.0,2.0,0.9725761011435672
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S002XU_NCMLS/problems/chr2:149790582-162100000,121445,1.0096521565628014,5,1,4.201537684601865,2.0439788834850563,1.0,17.652918915129604,0,46,46,2.0,4.369702326769194,23.362885214703333,120285,47,0.0,1.0,2.0,0.9708499951157888
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S002XU_NCMLS/problems/chr2:162200000-234003741,685657,1.0099305509526229,15,1,4.552833804282355,2.1160821073593787,1.0,20.72829564941614,0,61,61,2.0,4.723353535770356,28.29565890108904,678916,62,0.0,1.0,2.0,0.9751342108098926
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S002XU_NCMLS/problems/chr2:33200000-87000000,619102,1.0134111627099944,14,1,4.787738682890955,2.65560884582017,1.0,22.92244169565042,0,58,58,2.0,3.514389536331278,16.146567934066734,610910,59,0.0,1.0,2.0,0.9772893169134728
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S002XU_NCMLS/problems/chr5:49600000-91636128,367631,1.0072634116937915,4,1,3.326607851063577,1.6433567774760878,1.0,11.066319794757831,0,48,48,1.0,4.752544909390093,29.352517914188304,364981,49,0.0,1.0,1.0,0.9538287360449436
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S0031G_NCMLS/problems/chr2:110251337-149690582,442158,1.0187080393882564,9,1,6.033493156465535,3.396374519340428,1.0,36.403039669116446,0,68,68,3.0,3.571527578216973,16.74941075386955,434039,69,0.0,1.0,3.0,0.9854759971615228
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S0031G_NCMLS/problems/chr2:149790582-162100000,153857,1.019460641399417,4,1,6.3590105926856895,3.6406928127960985,1.0,40.437015717888805,0,59,59,3.0,3.411213320153953,14.12457704471101,150921,60,1.0,1.0,4.0,0.9869086812884216
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S0031G_NCMLS/problems/chr2:162200000-234003741,812938,1.020043565330429,21,1,6.845331605042826,3.776335221747505,1.0,46.858564782998194,0,70,70,4.0,3.4440176195120027,14.882632618966618,796965,71,0.0,1.0,4.0,0.9886557426655918
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S0031G_NCMLS/problems/chr2:33200000-87000000,789462,1.024915938566996,14,1,7.1745094350993215,4.616205205700331,1.0,51.47358563432919,0,71,71,5.0,2.709990616472914,9.132129431034858,770271,72,1.0,1.0,6.0,0.9895425786701808
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S0031G_NCMLS/problems/chr5:49600000-91636128,442387,1.0156880662328895,6,1,5.4356986243837,3.000199745152736,1.0,29.546819535126847,0,58,58,3.0,3.544864043019886,15.84793197457362,435555,59,0.0,1.0,3.0,0.9822710453500756
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S0032E_NCMLS/problems/chr2:110251337-149690582,629336,1.1702045370026033,25,1,11.411398694492105,5.679184307950338,1.0,130.2200201646561,0,130,130,4.0,3.8507469271321497,19.33200444117416,537801,130,1.0,1.0,5.0,0.994080256379576
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S0032E_NCMLS/problems/chr2:149790582-162100000,206560,1.1701392429443822,7,1,12.199639102017938,6.0327881853767416,1.0,148.83119421948504,0,117,117,4.0,3.708446889949652,16.422951269575037,176527,118,1.0,1.0,5.0,0.9948468538548376
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S0032E_NCMLS/problems/chr2:162200000-234003741,1131990,1.169817209279254,75,1,12.489229924544237,6.261577095379082,1.0,155.9808641081312,0,132,132,4.0,3.614301781295603,16.355635932805782,967665,133,1.0,1.0,5.0,0.9950388566830088
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S0032E_NCMLS/problems/chr2:33200000-87000000,1110073,1.1842307113771484,28,1,13.3064888591193,7.840089398109625,2.0,177.06264575786605,0,139,139,8.0,2.8728803821783764,10.23461824295162,937380,140,1.0,2.0,9.0,0.9955118556507628
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S0032E_NCMLS/problems/chr5:49600000-91636128,595182,1.16042277164599,10,1,9.724812490762703,4.746119141668389,1.0,94.57197798049432,0,113,113,4.0,3.7426665994711046,17.42099736811811,512902,112,0.0,1.0,4.0,0.9920725902622256
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S00382_NCMLS/problems/chr2:110251337-149690582,430462,1.015310009411021,15,1,5.204978594392616,2.6337234534356044,1.0,27.091802168085326,0,69,69,2.0,4.057207905328184,21.311357158996625,423972,70,0.0,1.0,2.0,0.980669777643296
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S00382_NCMLS/problems/chr2:149790582-162100000,136758,1.0141640958709066,4,1,5.551628269912015,2.8491868682748853,1.0,30.82057644728627,0,51,51,2.0,3.644239403109565,15.682518586461498,134849,52,0.0,1.0,2.0,0.9830839650623848
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S00382_NCMLS/problems/chr2:162200000-234003741,767790,1.0146973115060878,15,1,5.743450330489059,2.8584032669459605,1.0,32.98722169879488,0,63,63,2.0,3.869210457844637,18.42276498110658,756670,64,0.0,1.0,2.0,0.9841547219143704
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S00382_NCMLS/problems/chr2:33200000-87000000,713062,1.0194245684263197,8,1,6.533353868635556,3.7178587971567287,1.0,42.68471277281519,0,65,65,4.0,3.166095219449395,12.364562410696522,699476,66,0.0,1.0,4.0,0.9875930263157676
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S00382_NCMLS/problems/chr5:49600000-91636128,405494,1.010617245796717,4,1,4.2658981438058525,2.1787830074644536,1.0,18.197886973326217,0,46,46,2.0,4.033886012643647,20.29316613046568,401235,47,0.0,1.0,2.0,0.9716416529074638
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003AZ_NCMLS/problems/chr2:110251337-149690582,1260064,1.0873372205102805,26,1,10.870309840358134,4.659179672331459,1.0,118.16363602538686,0,155,155,2.0,4.968823873923776,32.17163283666678,1158854,156,1.0,1.0,3.0,0.9945763073014048
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003AZ_NCMLS/problems/chr2:149790582-162100000,427270,1.0848876949405593,10,1,11.646416444338218,4.956812301473445,1.0,135.63901599495168,0,140,140,2.0,5.01687347040179,31.40839315543464,393839,141,1.0,1.0,3.0,0.9953300744853611
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003AZ_NCMLS/problems/chr2:162200000-234003741,2359702,1.084512583313494,35,1,11.587149808950809,4.862452713208222,1.0,134.26204069506872,0,153,153,2.0,4.913945589185952,30.388016751841448,2175819,154,1.0,1.0,3.0,0.9952723287964528
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003AZ_NCMLS/problems/chr2:33200000-87000000,2076436,1.098384190820579,54,1,13.066098260665353,6.4550791426577945,2.0,170.72292375736214,0,150,150,4.0,3.703694674056607,16.950117767633643,1890447,151,1.0,2.0,5.0,0.9961402460967028
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003AZ_NCMLS/problems/chr5:49600000-91636128,1290398,1.0795509114790305,15,1,9.302054276216916,4.003691089599275,1.0,86.52821375768542,0,127,127,2.0,4.946647763539303,31.035737525528315,1195311,128,1.0,1.0,3.0,0.9927811887670402
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003JH_NCMLS/problems/chr2:110251337-149690582,446244,1.0158532143507557,17,1,5.74112795295672,2.7116333280975047,1.0,32.96055017222102,0,70,70,2.0,4.630152134575446,27.492102065499083,439281,71,0.0,1.0,2.0,0.9840710671964804
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003JH_NCMLS/problems/chr2:149790582-162100000,141677,1.013259621092381,5,1,5.920654985395587,2.849768280123584,1.0,35.05415545608962,0,60,60,2.0,4.197998610545213,21.59203138607984,139824,61,0.0,1.0,2.0,0.9851639523116708
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003JH_NCMLS/problems/chr2:162200000-234003741,817682,1.0144522618800966,42,1,6.179097665272918,2.907995196232417,1.0,38.18124795698122,0,71,71,2.0,4.305438506749491,23.068331482834022,806034,72,0.0,1.0,2.0,0.9862739611678908
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003JH_NCMLS/problems/chr2:33200000-87000000,761304,1.0193860417285954,19,1,6.656863654412042,3.707860053265348,1.0,44.31383371343205,0,69,69,3.0,3.275631597879112,13.07384930346258,746827,70,0.0,1.0,3.0,0.9880416393764472
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003JH_NCMLS/problems/chr5:49600000-91636128,436667,1.0109342877780454,7,1,4.576928652294085,2.2232737964324163,1.0,20.948275888190548,0,55,55,2.0,4.457259719485795,25.29606420752487,431945,56,0.0,1.0,2.0,0.9753427082154909
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003KF_NCMLS/problems/chr2:110251337-149690582,298056,1.0103832972307818,13,1,3.9482514654907614,1.839067913245693,1.0,15.58868963474995,0,58,58,1.0,5.375217104347971,38.56454196696716,294994,59,0.0,1.0,1.0,0.9668781566875536
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003KF_NCMLS/problems/chr2:149790582-162100000,95048,1.0086701828485318,4,1,3.889564883050433,1.8619471092622464,1.0,15.128714979459126,0,42,42,1.0,4.686966960780618,27.31865835506926,94232,43,0.0,1.0,1.0,0.96608178314101
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003KF_NCMLS/problems/chr2:162200000-234003741,550912,1.0086859720818502,13,1,4.027740669063363,1.9319130159346285,1.0,16.222694897226983,0,53,53,2.0,4.704282016121188,28.01483631038857,546169,54,0.0,1.0,2.0,0.9683500477277946
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003KF_NCMLS/problems/chr2:33200000-87000000,499174,1.0107867416426546,11,1,4.081770355455591,2.3003090019601173,1.0,16.660849234676057,0,52,52,2.0,3.768495924182192,19.33914149017216,493848,53,0.0,1.0,2.0,0.968992777668805
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003KF_NCMLS/problems/chr5:49600000-91636128,296299,1.0061428231858467,3,1,2.8692827199715016,1.483709179567457,1.0,8.23278332712706,0,46,46,1.0,4.807039617098642,30.781889906493166,294491,47,0.0,1.0,1.0,0.9381448646606212
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003MB_NCMLS/problems/chr2:110251337-149690582,418674,1.0106941802415967,15,1,4.089416382516491,1.794923294185808,1.0,16.723326349594267,0,73,73,1.0,6.089235210127835,50.06013787380398,414245,74,0.0,1.0,1.0,0.9690883550551784
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003MB_NCMLS/problems/chr2:149790582-162100000,130386,1.0073628827269707,4,1,3.5573648998550995,1.7083610179705486,1.0,12.65484503072108,0,44,44,1.0,5.031460975381711,31.79370510698277,129434,45,0.0,1.0,1.0,0.9596102306532578
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003MB_NCMLS/problems/chr2:162200000-234003741,756440,1.0080611307971443,7,1,3.89406991880975,1.7948272369641467,1.0,15.163780532578974,0,58,58,1.0,5.262718924507396,35.7638634444797,750392,59,0.0,1.0,1.0,0.9662160510794564
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003MB_NCMLS/problems/chr2:33200000-87000000,664984,1.0106278049395812,11,1,4.135138100875915,2.206742635168817,1.0,17.099367113315672,0,57,57,2.0,4.1517349649294,23.45018813718692,657992,58,0.0,1.0,2.0,0.969797289655311
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003MB_NCMLS/problems/chr5:49600000-91636128,403368,1.00585506957259,4,1,2.8529152751838454,1.398899309512469,1.0,8.139125567377317,0,60,60,1.0,6.098632478414909,54.07597923955619,401021,61,0.0,1.0,1.0,0.9374826575073714
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003P5_NCMLS/problems/chr2:110251337-149690582,726412,1.2456649381293383,27,1,10.49041757423026,4.7000204063084645,1.0,110.04886088171912,0,137,137,3.0,4.641479149324536,28.20401436637526,583153,138,0.0,1.0,3.0,0.9919321609766234
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003P5_NCMLS/problems/chr2:149790582-162100000,238989,1.245843954772219,6,1,11.457107176575631,5.185565344315279,1.0,131.26530485554088,0,122,122,4.0,4.298562401653157,22.65325424372529,191830,122,0.0,1.0,4.0,0.993283818027996
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003P5_NCMLS/problems/chr2:162200000-234003741,1324078,1.2425470338283209,37,1,11.541503156669071,5.193323680083933,1.0,133.20629511540218,0,132,132,4.0,4.305861983014077,23.223888592245444,1065617,133,0.0,1.0,4.0,0.9934008264573798
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003P5_NCMLS/problems/chr2:33200000-87000000,1251926,1.252969723779909,27,1,12.138746544175689,6.539065502498079,2.0,147.3491676637372,0,136,136,5.0,3.406566947528406,15.054523180777318,999168,137,1.0,2.0,6.0,0.993912476252861
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003P5_NCMLS/problems/chr5:49600000-91636128,708978,1.2334814484896777,10,1,8.639560298086298,3.861625076768637,1.0,74.64200214426901,0,115,115,3.0,4.5792335668479325,26.786587383836817,574779,116,0.0,1.0,3.0,0.9884833195590697
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003Q3_NCMLS/problems/chr2:110251337-149690582,402154,1.0188439282927473,14,1,6.854180588060523,3.3518546198922268,1.0,46.9797915337457,0,78,78,2.0,3.992254855474618,20.03077154904664,394717,79,0.0,1.0,2.0,0.9887278226875196
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003Q3_NCMLS/problems/chr2:149790582-162100000,135802,1.0180212596890508,4,1,7.250492169878965,3.5146890156597874,1.0,52.56963670547617,0,68,68,3.0,3.8406886694313855,17.191313652152996,133399,69,0.0,1.0,3.0,0.9899718007089318
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003Q3_NCMLS/problems/chr2:162200000-234003741,744810,1.0183416621661343,20,1,7.563501397166884,3.630786878790696,1.0,57.20655338494541,0,78,78,3.0,3.912003314793426,18.55423805302748,731396,79,0.0,1.0,3.0,0.9907612292287072
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003Q3_NCMLS/problems/chr2:33200000-87000000,708136,1.023609322307073,12,1,7.720860333198903,4.43054391128123,1.0,59.61168428476427,0,75,75,4.0,3.062192439486377,11.407145150675754,691804,76,1.0,1.0,5.0,0.9910069166085792
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K27ac/S003Q3_NCMLS/problems/chr5:49600000-91636128,405592,1.0139267688446356,8,1,5.602580328249029,2.745881476518792,1.0,31.388906334483007,0,64,64,2.0,4.093697292931726,21.000494451687697,400022,65,0.0,1.0,2.0,0.9833947178579592
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00GSL_WTSI/problems/chr2:110251337-149690582,367208,1.4787276454030371,35,1,4.030000229261431,1.8186793273412585,1.0,16.240901847847184,0,82,82,2.0,7.845441552327136,87.53015820969625,248328,83,0.0,1.0,2.0,0.9241545027133624
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00GSL_WTSI/problems/chr2:33200000-87000000,593064,1.4751074498567336,8,1,3.0223260156407648,1.932465943205928,1.0,9.13445454481898,0,37,37,2.0,3.6553661087476144,18.50286874287885,402049,38,0.0,1.0,2.0,0.8667143029831514
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00GSL_WTSI/problems/chr3:66270270-90504854,198364,1.4761312983234236,6,1,2.004160185421709,1.288223125120924,1.0,4.016658048829579,0,43,43,2.0,5.645579357451466,56.76710150628463,134382,43,0.0,1.0,2.0,0.6970588392542579
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00GSL_WTSI/problems/chr5:49600000-91636128,370840,1.477291287391396,5,1,2.4315914650893915,1.4213314849339516,1.0,5.912637053095574,0,75,75,2.0,8.884664665201988,163.99439248675756,251028,69,0.0,1.0,2.0,0.7938494170153881
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00GWD_WTSI/problems/chr2:110251337-149690582,623706,1.0307264924072033,27,1,5.364971418070899,2.230597870814425,1.0,28.78291831671768,0,127,127,2.0,5.772111544817791,53.3057734799916,605114,125,0.0,1.0,2.0,0.9808148868664548
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00GWD_WTSI/problems/chr2:33200000-87000000,955218,1.031192109888117,11,1,6.039251659447209,2.8558875124821204,1.0,36.472560606135865,0,66,66,2.0,3.5701101839588847,13.98476517673164,926325,67,0.0,1.0,2.0,0.9849655043146276
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00GWD_WTSI/problems/chr3:66270270-90504854,388302,1.0223262475580668,6,1,3.61395041350332,1.5455251525052458,1.0,13.060637591260816,0,64,64,1.0,6.167941162078344,43.89789965628884,379823,61,0.0,1.0,1.0,0.9590959243631946
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00GWD_WTSI/problems/chr5:49600000-91636128,664483,1.0259718803944031,12,1,4.928623922174313,2.1056845921412832,1.0,24.291333766228902,0,145,145,2.0,6.6228543730268665,91.926682702268,647663,122,0.0,1.0,2.0,0.9777506194032696
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00HE8_WTSI/problems/chr2:110251337-149690582,688232,1.041748215018217,39,1,3.696836541057848,1.4083102753037908,1.0,13.66660041130055,0,125,125,2.0,15.01882398967613,305.9458087440583,660652,125,0.0,1.0,2.0,0.9583803718762184
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00HE8_WTSI/problems/chr2:33200000-87000000,1010825,1.0370169367720516,12,1,1.9648310307443395,1.3574353881634562,1.0,3.860560979375864,0,27,27,2.0,4.119122327744191,22.977250911804983,974744,28,0.0,1.0,2.0,0.8559680589313523
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00HE8_WTSI/problems/chr3:66270270-90504854,439792,1.035713696962275,7,1,1.4723603272232657,1.127615230272144,1.0,2.1678449331810024,0,63,63,2.0,7.413025249305424,148.63200536562076,424628,60,0.0,1.0,2.0,0.7444288361726543
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00HE8_WTSI/problems/chr5:49600000-91636128,732340,1.0354915382211671,6,1,1.9044954974638155,1.2074642271364742,1.0,3.627103099859945,0,109,109,2.0,16.384452554221518,623.4478778113005,707240,91,0.0,1.0,2.0,0.8473435688997477
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00HUD_WTSI/problems/chr2:110251337-149690582,525236,1.065065527862776,76,1,8.596414219148407,3.2913150157153,1.0,73.89833742717691,0,200,200,2.0,8.824758885560842,119.4464055045655,493150,198,0.0,1.0,2.0,0.9914219632774895
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00HUD_WTSI/problems/chr2:33200000-87000000,697347,1.0468789407313996,12,1,5.272469518639539,2.803044792162385,1.0,27.79893482498306,0,55,55,2.0,3.0037358512629733,9.462508923749212,666121,56,0.0,1.0,2.0,0.979421274174652
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00HUD_WTSI/problems/chr3:66270270-90504854,252946,1.03708046674484,5,1,3.4556803998216945,1.4834626880358175,1.0,11.941727025711826,0,97,97,1.0,7.26816379199622,90.18288349348715,243903,93,0.0,1.0,1.0,0.9533856251208754
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00HUD_WTSI/problems/chr5:49600000-91636128,530308,1.0463005163354977,12,1,5.091557031634422,2.623450700612814,1.0,25.92395300638593,0,200,200,2.0,7.24196168358683,167.88105567830272,506842,130,0.0,1.0,2.0,0.97794661138438
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00HVB_WTSI/problems/chr2:110251337-149690582,544860,1.2365869600740782,42,1,5.8947673353356,1.648070773483547,1.0,34.74828193773957,0,199,199,2.0,15.379068450570342,299.1802066697554,440617,180,0.0,1.0,2.0,0.9748904702973956
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00HVB_WTSI/problems/chr2:33200000-87000000,751766,1.223533662531615,5,1,1.558497463793483,1.2027007452520495,1.0,2.4289143446507184,0,23,23,2.0,3.413041169110327,19.585900545967124,614423,24,0.0,1.0,2.0,0.6556217522218193
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00HVB_WTSI/problems/chr3:66270270-90504854,332402,1.229592912497457,5,1,1.303769074591997,1.057735558712121,1.0,1.699813799862472,0,55,55,2.0,7.0399353942125495,168.10747591128725,270336,55,0.0,1.0,2.0,0.5024392255363985
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00HVB_WTSI/problems/chr5:49600000-91636128,564762,1.2268233607403145,5,1,2.5597075882023503,1.1723768643585477,1.0,6.552102937100693,0,200,200,2.0,46.17072209639785,2993.362589014511,460346,113,0.0,1.0,2.0,0.8714701419092511
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J3M_WTSI/problems/chr2:110251337-149690582,510622,1.1045705966717214,51,1,6.812620225636749,2.551736818651819,1.0,46.41179433875492,0,198,198,2.0,12.004811806640175,210.91301047600984,462282,188,0.0,1.0,2.0,0.9853935599569532
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J3M_WTSI/problems/chr2:33200000-87000000,664130,1.088868012073576,10,1,3.36012527885685,2.085477302238953,1.0,11.290441889612826,0,32,32,2.0,3.036289185108646,10.400830145883855,609928,33,0.0,1.0,2.0,0.943753095456492
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J3M_WTSI/problems/chr3:66270270-90504854,232490,1.0841272283853038,4,1,2.339151557621358,1.304653765446491,1.0,5.471630009522426,0,56,56,1.0,5.593035867557539,49.93009424914746,214450,54,0.0,1.0,1.0,0.885384165444444
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J3M_WTSI/problems/chr5:49600000-91636128,517021,1.0902486804731109,10,1,3.796941693658687,2.075489642025709,1.0,14.416766225043698,0,199,199,2.0,14.773922574364777,574.8848323559104,474224,123,0.0,1.0,2.0,0.9557585919584533
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J5I_WTSI/problems/chr2:110251337-149690582,151494,1.0348799081891955,27,1,10.307632282026834,6.909897601595748,1.0,106.24728326148173,0,68,68,11.0,1.6804171348471917,2.0972609968332634,146389,68,0.0,1.0,11.0,0.9947394733828556
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J5I_WTSI/problems/chr2:33200000-87000000,289773,1.042472667618818,19,1,11.626586008644942,9.037651816036378,2.0,135.17750221641833,0,70,70,15.0,1.3740860282001943,1.1608253972400835,277968,71,1.0,2.0,16.0,0.9958086567398452
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J5I_WTSI/problems/chr3:66270270-90504854,72224,1.024628305527182,4,1,9.998705865676667,5.384485522563804,1.0,99.974118988317,0,54,54,3.0,2.180041927076918,3.91116037926177,70489,55,0.0,1.0,3.0,0.9946255500043696
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J5I_WTSI/problems/chr5:49600000-91636128,163246,1.034407157702641,13,1,10.430141354965636,7.049589081024224,1.0,108.7878486845644,0,78,78,12.0,1.7154585765430308,2.479378685056729,157817,79,0.0,1.0,12.0,0.9949025315700142
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J9A_WTSI/problems/chr2:110251337-149690582,132488,1.0283620783333591,31,1,8.026923420126629,5.456436527341173,1.0,64.43149959257737,0,50,50,9.0,1.668396746527452,2.0352204293495832,128835,51,0.0,1.0,9.0,0.9914568149815856
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J9A_WTSI/problems/chr2:33200000-87000000,258138,1.0350277864652249,13,1,9.009438496083334,7.085095207355164,2.0,81.16998201470832,0,55,55,11.0,1.3697447268267842,1.1747272864362266,249403,56,1.0,2.0,12.0,0.9931691814862846
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J9A_WTSI/problems/chr3:66270270-90504854,63190,1.02128553650219,3,1,8.08552047832868,4.460597342987361,1.0,65.37564140547245,0,44,44,3.0,2.173154798803237,3.967752103301653,61874,45,0.0,1.0,3.0,0.991862364596064
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J9A_WTSI/problems/chr5:49600000-91636128,144392,1.02668534332582,8,1,8.15175211712557,5.549352957906712,1.0,66.4510625790612,0,62,62,9.0,1.7208172779266415,2.5386054113869885,140640,63,0.0,1.0,9.0,0.991853747216514
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JA8_WTSI/problems/chr2:110251337-149690582,145086,1.024937127355958,16,1,7.223125463175589,4.660998749620294,1.0,52.17354145677557,0,73,73,7.0,2.000463304148004,4.489735840657358,141557,73,0.0,1.0,7.0,0.9896049131544004
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JA8_WTSI/problems/chr2:33200000-87000000,268830,1.0283333907116052,15,1,7.950035962661727,5.950245578064753,1.0,63.203071807614776,0,51,51,9.0,1.5164266248734015,1.6994012639585976,261424,52,1.0,1.0,10.0,0.9913890317490106
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JA8_WTSI/problems/chr3:66270270-90504854,69006,1.015451174289246,4,1,6.478150180298303,3.44174993010286,1.0,41.96642975849893,0,39,39,2.0,2.3814315535141324,4.9502619719184136,67957,40,0.0,1.0,2.0,0.9875286686919144
