sequenceID,log_lambda_test_fold1,log_lambda_test_fold2,target_1,target_2,fold_1_total_labels,fold_2_total_labels,fold_1_fp_errs,fold_1_fn_errs,fold_1_tp,fold_1_tn,fold_2_fp_errs,fold_2_fn_errs,fold_2_tp,fold_2_tn
257.10,-0.83348924,-0.65340453,"[-3.25, 7.0]","[-3.0, 1.5]",1,1,0,0,0,1,0,0,1,0
257.17,-0.49918944,-0.36199328,"[-1.0, 7.0]","[-2.25, 1.5]",2,1,0,0,0,2,0,0,1,0
26.11,-1.0913401,-1.1304861,"[-1.75, 7.0]","[-3.0, 0.75]",2,1,0,0,0,2,0,0,1,0
26.17,-1.1632148,-1.2482835,"[-0.5, 1.25]","[-2.5, 7.0]",1,1,1,0,0,0,0,0,0,1
26.4,-1.3629487,-1.6089619,"[-2.25, -1.0]","[-3.25, -1.0]",2,1,0,0,1,1,0,0,1,0
26.8,-1.4785235,-1.847522,"[-3.5, 7.0]","[-4.25, 0.0]",2,1,0,0,0,2,0,0,1,0
268.3,-0.9019894,-0.7538073,"[-1.75, 7.0]","[-3.25, 2.0]",1,1,0,0,0,1,0,0,1,0
270.11,0.7985825,1.170166,"[1.25, 7.0]","[0.5, 2.75]",1,1,1,0,0,0,0,0,1,0
273.17,-0.95597976,-0.855039,"[-3.0, 7.0]","[-2.0, 2.0]",2,1,0,0,0,2,0,0,1,0
273.6,-0.54572064,-0.40084675,"[-1.5, 1.5]","[-2.75, 1.5]",2,1,0,0,1,1,0,0,1,0
275.1,0.11707419,0.3104228,"[-2.0, 7.0]","[-1.75, 4.0]",2,1,0,0,0,2,0,0,1,0
275.2,-0.17890064,-0.094120584,"[-1.5, 0.5]","[-2.75, 1.75]",2,1,0,0,1,1,0,0,1,0
294.1,-1.1789694,-0.96946657,"[-0.75, 7.0]","[-2.0, 1.75]",2,1,1,0,0,1,0,0,1,0
30001.3,1.2145355,1.8872999,"[1.25, 1.5]","[-0.5, 2.75]",4,3,0,0,2,2,0,1,1,1
30001.8,0.88388944,2.0249848,"[0.75, 3.75]","[1.0, 7.0]",1,1,0,0,1,0,0,0,0,1
30011.11,2.1910233,2.9024875,"[3.25, 4.75]","[3.75, 4.75]",3,2,3,0,0,0,1,0,1,0
30011.13,1.1255239,0.13558535,"[3.0, 7.0]","[-2.0, 1.5]",1,1,1,0,0,0,0,0,1,0
30011.15,1.2564845,0.79896396,"[-1.25, 1.75]","[3.0, 7.0]",1,1,0,0,1,0,1,0,0,0
30011.2,2.3563576,2.8749447,"[1.5, 5.75]","[1.75, 7.0]",2,1,1,0,1,0,0,0,0,1
30011.22,1.0012597,0.77451146,"[0.25, 2.5]","[2.0, 4.0]",3,2,0,0,2,1,1,0,1,0
30011.7,2.0912693,2.7620664,"[1.0, 7.0]","[2.75, 3.0]",3,2,1,0,1,1,0,0,1,1
30011.8,1.9877985,2.8596394,"[0.75, 2.5]","[-0.5, 7.0]",2,1,1,1,0,0,1,0,0,0
30016.6,2.7440972,2.631664,"[1.5, 4.0]","[-1.25, 6.25]",4,3,1,2,1,0,0,2,1,0
30020.4,2.7603378,3.5760043,"[2.75, 4.5]","[5.5, 7.0]",3,2,0,0,2,1,2,0,0,0
30022.12,0.76405245,1.7259952,"[-2.75, 5.0]","[1.5, 7.0]",1,1,0,0,1,0,0,0,0,1
30022.17,0.9371417,2.2473216,"[1.0, 4.75]","[2.25, 7.0]",1,1,0,0,1,0,0,0,0,1
30022.9,0.9673864,2.2629642,"[-0.25, 2.5]","[1.75, 2.5]",3,2,0,0,2,1,0,0,1,1
30023.17,1.1014093,2.3725924,"[1.5, 2.75]","[-0.5, 2.75]",2,1,1,0,1,0,0,0,1,0
30023.9,1.5728221,2.0416522,"[0.25, 7.0]","[-1.5, 2.5]",2,1,1,0,1,0,0,0,1,0
30024.17,1.09772,2.4825957,"[0.0, 5.5]","[2.0, 7.0]",1,1,0,0,1,0,0,0,0,1
30024.4,1.0950061,2.386505,"[1.75, 3.0]","[-1.25, 3.0]",2,1,1,0,1,0,0,0,1,0
30024.6,0.9077473,2.457767,"[2.75, 4.25]","[-0.5, 4.25]",2,1,1,0,1,0,0,0,1,0
311.1,-0.83305985,-0.5858212,"[-1.75, 3.0]","[-2.0, 7.0]",1,1,0,0,1,0,0,0,0,1
311.11,-0.97886115,-0.92657584,"[-2.0, 7.0]","[-2.0, 1.0]",1,1,0,0,0,1,0,0,1,0
311.15,0.3707063,0.67854905,"[-0.5, 7.0]","[-3.5, 1.75]",2,1,0,0,0,2,0,0,1,0
311.16,-0.5218753,-0.39360937,"[-2.0, 7.0]","[-2.5, 1.75]",2,1,0,0,0,2,0,0,1,0
311.20,-0.8827358,-0.81992596,"[-3.25, 7.0]","[-3.5, -0.75]",1,1,0,0,0,1,0,0,1,0
311.7,0.41818345,0.75879055,"[-1.5, 7.0]","[-1.25, 3.25]",2,1,0,0,0,2,0,0,1,0
314.1,0.23425898,0.4944733,"[1.0, 7.0]","[-1.25, 4.0]",2,1,1,0,0,1,0,0,1,0
314.5,-0.33593702,-0.23232557,"[-1.75, 7.0]","[-0.25, 1.25]",1,1,0,0,0,1,0,0,1,0
314.8,0.35258862,0.65273595,"[-2.25, 7.0]","[-3.0, 1.75]",1,1,0,0,0,1,0,0,1,0
316.1,-0.6922218,-0.47464475,"[-3.0, 7.0]","[-4.25, 0.0]",1,1,0,0,0,1,0,0,1,0
316.10,-0.4730658,-0.3498871,"[-4.75, 7.0]","[-3.5, 1.0]",1,1,0,0,0,1,0,0,1,0
316.12,-1.2446365,-1.3631319,"[-4.0, 1.25]","[-2.75, 7.0]",1,1,0,0,1,0,0,0,0,1
316.15,-1.1156292,-1.2421558,"[-3.75, 7.0]","[-3.0, 1.0]",2,1,0,0,0,2,0,0,1,0
316.20,-1.0234215,-1.069184,"[-4.5, 7.0]","[-3.0, 0.5]",1,1,0,0,0,1,0,0,1,0
316.7,-0.6152243,-0.46284142,"[-3.5, 7.0]","[-2.0, 1.75]",2,1,0,0,0,2,0,0,1,0
329.11,-1.093789,-1.1441103,"[-2.75, 1.0]","[-3.25, 7.0]",1,1,0,0,1,0,0,0,0,1
329.17,0.42408323,0.76933086,"[-0.25, 7.0]","[0.25, 2.25]",2,1,0,0,0,2,0,0,1,0
329.18,-0.9709645,-0.99571735,"[-3.0, 1.0]","[-2.5, 7.0]",1,1,0,0,1,0,0,0,0,1
329.4,-0.8428419,-0.7026658,"[-1.5, 0.0]","[-2.5, 0.0]",2,2,0,0,1,1,0,0,1,1
329.6,-0.9566199,-0.9080825,"[-2.75, 7.0]","[-2.0, 0.25]",1,1,0,0,0,1,0,0,1,0
329.8,-1.2100441,-1.3850245,"[-2.5, 7.0]","[-2.75, 0.25]",1,1,0,0,0,1,0,0,1,0
33.1,-0.8892581,-0.6060044,"[0.0, 7.0]","[-3.5, 0.25]",1,1,1,0,0,0,0,0,1,0
33.3,-0.5793002,-0.3948138,"[-2.25, 2.5]","[-2.5, 1.25]",2,1,0,0,1,1,0,0,1,0
33.6,-1.4620652,-1.6573141,"[-4.0, 0.5]","[-3.75, 7.0]",1,1,0,0,1,0,0,0,0,1
33.7,-1.3361895,-1.4769155,"[-3.75, 7.0]","[-2.0, -0.25]",1,1,0,0,0,1,0,0,1,0
330.1,-0.04839407,0.03006355,"[-2.0, 7.0]","[-2.5, 3.0]",2,1,0,0,0,2,0,0,1,0
330.16,-0.75761527,-0.6182117,"[-2.25, 7.0]","[-1.5, 0.5]",1,1,0,0,0,1,0,0,1,0
330.17,-0.5749044,-0.42666093,"[-2.25, 7.0]","[-3.0, 1.25]",2,1,0,0,0,2,0,0,1,0
331.1,-0.28688943,-0.15906627,"[-1.0, 3.0]","[-1.25, 7.0]",1,1,0,0,1,0,0,0,0,1
331.11,0.08823456,0.12482945,"[-1.0, 2.5]","[0.0, 0.0]",3,2,0,0,1,2,0,1,0,1
331.12,-0.5697989,-0.41810974,"[-1.75, 7.0]","[-0.75, 1.5]",2,1,0,0,0,2,0,0,1,0
331.16,-0.20447396,-0.14360143,"[-1.75, 1.5]","[-1.25, 7.0]",1,1,0,0,1,0,0,0,0,1
331.17,0.03731226,0.06170855,"[-1.75, -1.0]","[-1.75, 7.0]",3,2,0,1,2,0,0,0,0,2
331.2,-0.8133115,-0.6048461,"[-2.0, 1.75]","[-1.75, 7.0]",1,1,0,0,1,0,0,0,0,1
331.20,-0.8302778,-0.7292438,"[-4.25, 7.0]","[-1.5, 0.75]",1,1,0,0,0,1,0,0,1,0
331.4,0.15039228,0.26706877,"[0.0, 1.25]","[-1.75, 1.0]",3,3,0,0,1,2,0,0,2,1
331.5,0.1578263,0.30434152,"[-2.0, 7.0]","[-1.25, 1.75]",1,1,0,0,0,1,0,0,1,0
331.6,-0.38260752,-0.27433077,"[-1.5, 0.75]","[-1.75, 0.75]",2,2,0,0,1,1,0,0,1,1
332.1,0.32300186,0.62873465,"[0.0, 3.0]","[-0.25, 7.0]",1,1,0,0,1,0,0,0,0,1
332.18,-0.47345012,-0.35982642,"[-1.75, -0.25]","[-1.25, 7.0]",1,1,0,0,1,0,0,0,0,1
332.6,-0.21532582,-0.14876057,"[-0.75, 7.0]","[-1.5, 0.75]",2,1,0,0,0,2,0,0,1,0
332.7,0.14816426,0.23833792,"[-0.5, 7.0]","[-2.25, 0.75]",2,1,0,0,0,2,0,0,1,0
340.1,0.19316153,0.4321821,"[-1.5, 1.75]","[-0.75, 7.0]",1,1,0,1,0,0,0,0,0,1
340.6,-0.7869016,-0.5939584,"[-1.25, 7.0]","[-1.75, 0.0]",2,1,0,0,0,2,0,0,1,0
340.9,-0.41267246,-0.302317,"[-0.5, 7.0]","[-2.0, -0.25]",1,1,0,0,0,1,0,0,1,0
341.1,0.38691586,0.7435328,"[1.0, 7.0]","[0.0, 2.25]",2,1,1,0,0,1,0,0,1,0
349.1,-0.5967397,-0.41921166,"[-2.0, 2.0]","[-2.25, 7.0]",1,1,0,0,1,0,0,0,0,1
349.17,-0.2556355,-0.17622282,"[-3.25, 7.0]","[-2.0, 0.5]",1,1,0,0,0,1,0,0,1,0
349.2,-0.7480818,-0.56732976,"[-2.75, 0.25]","[-2.5, 7.0]",1,1,0,0,1,0,0,0,0,1
352.17,-0.18621545,-0.11605539,"[-3.25, 7.0]","[-0.5, 2.0]",2,1,0,0,0,2,0,0,1,0
352.3,-0.49329215,-0.3601342,"[-1.0, 7.0]","[-2.5, 1.25]",2,1,0,0,0,2,0,0,1,0
360.1,-0.364331,-0.2050155,"[-1.25, 2.5]","[-0.75, 7.0]",1,1,0,0,1,0,0,0,0,1
364.2,-1.5046542,-1.7199532,"[-4.0, 7.0]","[-4.0, 0.0]",2,1,0,0,0,2,0,0,1,0
371.10,-0.73179513,-0.5778663,"[-2.75, 7.0]","[-1.75, -0.75]",1,1,0,0,0,1,0,1,0,0
371.14,-0.22250216,-0.16089238,"[-2.75, 7.0]","[-3.0, -0.75]",1,1,0,0,0,1,0,1,0,0
371.17,-0.5309241,-0.39741144,"[-1.5, 7.0]","[-1.75, 0.5]",2,1,0,0,0,2,0,0,1,0
373.14,-0.5248928,-0.4013221,"[-3.5, 7.0]","[-3.25, -0.75]",1,1,0,0,0,1,0,1,0,0
375.1,0.656808,0.95436263,"[-1.75, 2.5]","[1.0, 7.0]",1,1,0,0,1,0,0,0,0,1
375.12,-0.71924704,-0.54117256,"[-1.75, 7.0]","[-2.25, -0.25]",1,1,0,0,0,1,0,0,1,0
375.3,-0.38967127,-0.27965668,"[-1.0, 7.0]","[-2.25, 2.0]",2,1,0,0,0,2,0,0,1,0
375.4,-0.42858833,-0.31796852,"[-1.75, 1.25]","[-3.0, 7.0]",1,1,0,0,1,0,0,0,0,1
375.7,-0.60221905,-0.45803806,"[-2.25, 7.0]","[-1.5, 1.0]",2,1,0,0,0,2,0,0,1,0
378.1,0.05357495,0.2078486,"[-0.5, 2.75]","[-1.5, 2.75]",3,2,0,0,1,2,0,0,1,1
378.10,-0.1978335,-0.12727244,"[-0.75, 7.0]","[-2.5, 1.75]",1,1,0,0,0,1,0,0,1,0
378.11,-0.18260108,-0.11347058,"[-0.75, 7.0]","[-1.25, 2.5]",2,1,0,0,0,2,0,0,1,0
378.7,-0.06230873,-0.020836908,"[-0.25, 7.0]","[-2.0, 2.5]",2,1,0,0,0,2,0,0,1,0
39.1,-0.26568657,-0.13780232,"[-0.25, 7.0]","[-2.0, 1.25]",1,1,0,0,0,1,0,0,1,0
39.11,0.07228543,0.09043578,"[-1.75, 1.0]","[-1.25, 1.75]",2,2,0,0,1,1,0,0,1,1
39.20,-1.0290439,-1.0780479,"[-3.0, 0.0]","[-2.0, 7.0]",1,1,0,0,1,0,0,0,0,1
39.8,-0.9106782,-0.83165896,"[-3.25, -0.75]","[-2.25, 0.75]",2,2,0,0,1,1,0,0,1,1
419.11,-0.8885687,-0.678042,"[-1.5, 7.0]","[-4.0, 1.75]",2,1,0,0,0,2,0,0,1,0
421.5,-1.2700306,-1.2823278,"[-2.75, 7.0]","[-3.0, 0.25]",2,1,0,0,0,2,0,0,1,0
429.11,-1.1590089,-1.1574199,"[-3.0, 7.0]","[-3.75, 0.75]",1,1,0,0,0,1,0,0,1,0
429.17,-0.88572687,-0.6599801,"[-0.25, 1.25]","[-1.25, 7.0]",1,1,1,0,0,0,0,0,0,1
429.5,-1.4058714,-1.5257003,"[-3.25, 7.0]","[-3.0, 0.25]",2,1,0,0,0,2,0,0,1,0
44.17,-0.11076878,-0.053966004,"[-2.5, 2.5]","[-2.0, 7.0]",1,1,0,0,1,0,0,0,0,1
44.19,-0.74461305,-0.60014933,"[-3.5, 7.0]","[-2.25, 0.75]",1,1,0,0,0,1,0,0,1,0
44.3,-0.31261498,-0.20895769,"[-3.25, 1.5]","[-2.25, 1.5]",2,2,0,0,1,1,0,0,1,1
44.5,0.28099036,0.54614395,"[-0.5, 7.0]","[-1.5, 2.5]",2,1,0,0,0,2,0,0,1,0
44.7,-1.1478014,-1.2334911,"[-3.25, 7.0]","[-2.75, 1.75]",2,1,0,0,0,2,0,0,1,0
441.11,-1.4348503,-1.6542643,"[-3.75, 7.0]","[-3.25, -0.5]",2,1,0,0,0,2,0,0,1,0
446.1,-0.97611946,-0.6756325,"[-1.0, 1.5]","[-2.5, 0.25]",2,2,0,0,1,1,0,0,2,0
446.10,-1.0083954,-0.8905901,"[-3.0, 7.0]","[-2.5, 0.75]",1,1,0,0,0,1,0,0,1,0
446.11,-0.8292845,-0.61750245,"[-3.25, 7.0]","[-2.25, 1.75]",1,1,0,0,0,1,0,0,1,0
446.17,-1.1777117,-1.1796864,"[-1.75, 7.0]","[-2.5, 1.0]",2,1,0,0,0,2,0,0,1,0
446.2,-1.1271849,-0.91727823,"[-2.0, 1.5]","[-3.75, 7.0]",1,1,0,0,1,0,0,0,0,1
446.3,-1.2351792,-1.1333635,"[-2.25, 0.75]","[-2.25, 7.0]",1,1,0,0,1,0,0,0,0,1
446.8,-1.5756537,-1.8299524,"[-3.25, 7.0]","[-3.0, 0.5]",1,1,0,0,0,1,0,0,1,0
464.2,-1.1727917,-0.9994766,"[-2.0, 7.0]","[-3.75, 0.75]",2,1,0,0,0,2,0,0,1,0
470.1,-0.90242845,-0.61725396,"[-0.75, 7.0]","[-2.0, 0.75]",1,1,1,0,0,0,0,0,1,0
470.17,-1.1805292,-1.1840045,"[-1.5, 0.5]","[-2.5, 7.0]",1,1,0,0,1,0,0,0,0,1
479.11,-1.2133479,-1.255752,"[-3.25, -0.5]","[-2.25, 0.75]",2,1,0,0,1,1,0,0,1,0
479.17,-1.4609158,-1.6846367,"[-2.75, 7.0]","[-3.5, 1.0]",2,1,0,0,0,2,0,0,1,0
482.5,-1.2699001,-1.2833741,"[-2.75, 7.0]","[-3.5, 0.0]",2,1,0,0,0,2,0,0,1,0
482.8,-1.4357607,-1.5815365,"[-2.25, -1.25]","[-3.75, -1.25]",2,1,0,0,1,1,0,0,1,0
487.11,-1.0061424,-0.88643664,"[-2.0, 7.0]","[-3.0, 1.25]",2,1,0,0,0,2,0,0,1,0
487.17,-0.7859332,-0.5801181,"[-2.0, 7.0]","[-0.25, 2.0]",2,1,0,0,0,2,1,0,0,0
487.4,-0.6734115,-0.480952,"[-3.0, 0.5]","[-3.25, 7.0]",1,1,0,0,1,0,0,0,0,1
487.6,-1.3143297,-1.3937693,"[-3.25, 7.0]","[-3.25, 0.5]",2,1,0,0,0,2,0,0,1,0
50.13,-1.3753955,-1.6960377,"[-3.0, 0.5]","[-4.25, 7.0]",1,1,0,0,1,0,0,0,0,1
50.14,-1.0106881,-1.0556523,"[-3.25, -0.25]","[-3.25, 7.0]",1,1,0,0,1,0,0,0,0,1
50.2,-1.1673348,-1.159346,"[-3.5, 1.0]","[-3.75, 7.0]",1,1,0,0,1,0,0,0,0,1
50.6,-1.0779511,-1.1034704,"[-2.25, -1.5]","[-3.75, 7.0]",2,1,0,1,1,0,0,0,0,1
508.1,0.550318,1.0827467,"[-7.0, 7.0]","[2.5, 7.0]",1,1,1,0,0,0,1,0,0,0
508.2,0.27891237,1.2694403,"[-0.75, 7.0]","[-7.0, 7.0]",1,1,0,0,0,1,0,1,0,0
513.7,-1.5716894,-1.8966544,"[-2.25, 7.0]","[-2.5, 0.25]",2,1,0,0,0,2,0,0,1,0
516.1,-0.68245405,-0.44109163,"[-1.75, 7.0]","[0.0, 0.25]",2,1,0,0,0,2,1,0,0,0
516.2,-1.7743442,-2.0600152,"[-4.25, 7.0]","[-3.75, 0.0]",2,1,0,0,0,2,0,0,1,0
522.1,-0.98186105,-0.6816925,"[-1.0, 0.25]","[-1.0, 7.0]",1,1,0,0,1,0,0,0,0,1
522.11,-1.1409739,-1.1259506,"[-2.0, 7.0]","[-4.0, 1.5]",2,1,0,0,0,2,0,0,1,0
522.17,-0.92850083,-0.7405125,"[-1.5, 7.0]","[-0.25, 1.75]",2,1,0,0,0,2,1,0,0,0
522.21,-1.5894537,-2.0980644,"[-5.75, 7.0]","[-3.25, -0.75]",1,1,0,0,0,1,0,0,1,0
522.3,-1.3898392,-1.4128088,"[-2.5, 7.0]","[-3.25, 1.75]",2,1,0,0,0,2,0,0,1,0
522.4,-1.2128088,-1.1625999,"[-3.75, 7.0]","[-2.75, 0.5]",2,1,0,0,0,2,0,0,1,0
544.17,-1.4829282,-1.7217137,"[-2.25, 7.0]","[-1.75, 0.75]",2,1,0,0,0,2,0,0,1,0
544.2,-1.3177459,-1.2528967,"[-3.0, -0.25]","[-3.75, 0.75]",3,2,0,0,1,2,0,0,1,1
545.17,-0.876023,-0.65228677,"[-1.25, 1.5]","[-2.0, 7.0]",1,1,0,0,1,0,0,0,0,1
57.1,0.11568974,0.30898926,"[-0.5, 0.75]","[-1.75, 0.75]",2,1,0,0,1,1,0,0,1,0
57.12,0.040595964,0.07372204,"[-1.25, 7.0]","[-0.5, 2.5]",1,1,0,0,0,1,0,0,1,0
57.13,-0.83830744,-0.7151769,"[-3.75, 7.0]","[-2.25, 1.25]",1,1,0,0,0,1,0,0,1,0
57.14,-0.18798463,-0.12574323,"[-1.0, 1.25]","[-1.5, 7.0]",1,1,0,0,1,0,0,0,0,1
57.16,-0.9707944,-0.96826977,"[-3.5, 7.0]","[-2.0, 1.25]",2,1,0,0,0,2,0,0,1,0
57.17,-0.8047562,-0.60494816,"[-0.75, 1.25]","[-2.75, 7.0]",1,1,0,0,1,0,0,0,0,1
57.5,-0.3216067,-0.21602137,"[-1.25, 1.5]","[-0.75, 7.0]",1,1,0,0,1,0,0,0,0,1
57.7,-0.6631103,-0.49761686,"[-2.0, 7.0]","[-2.25, 0.75]",1,1,0,0,0,1,0,0,1,0
57.8,-0.6336587,-0.47419503,"[-3.0, 1.5]","[-1.0, 7.0]",1,1,0,0,1,0,0,0,0,1
586.1,-1.7946827,-1.8385233,"[-1.5, 7.0]","[-4.0, 0.25]",1,1,1,0,0,0,0,0,1,0
587.1,-1.0373104,-0.72142404,"[-1.25, 7.0]","[-2.0, 0.5]",2,1,0,0,0,2,0,0,1,0
587.17,-1.4059622,-1.5873401,"[-2.25, 7.0]","[-1.5, -0.25]",2,1,0,0,0,2,0,0,1,0
591.1,0.550318,1.0827467,"[2.5, 7.0]","[0.0, 3.0]",1,1,1,0,0,0,0,0,1,0
592.1,-1.2478678,-0.8994046,"[-1.75, 1.25]","[-3.75, 7.0]",1,1,0,0,1,0,0,0,0,1
592.2,-1.429055,-1.4555353,"[-3.5, 7.0]","[-3.0, 1.5]",1,1,0,0,0,1,0,0,1,0
592.3,-1.2066519,-1.0854125,"[-2.0, 1.75]","[-3.25, 7.0]",1,1,0,0,1,0,0,0,0,1
593.11,0.8770819,2.1936917,"[2.25, 7.0]","[0.75, 6.0]",2,1,2,0,0,0,0,0,1,0
66.1,-1.2193286,-1.0219812,"[-1.5, -0.5]","[-2.0, -0.5]",2,1,0,0,1,1,0,0,1,0
66.17,-0.927772,-0.8158379,"[-2.0, 7.0]","[-2.75, 1.5]",2,1,0,0,0,2,0,0,1,0
66.21,-1.136502,-1.3204837,"[-1.75, 7.0]","[-2.5, 0.0]",1,1,0,0,0,1,0,0,1,0
66.5,-1.1177888,-1.1261388,"[-3.0, 7.0]","[-4.0, 0.25]",2,1,0,0,0,2,0,0,1,0
67.19,-0.22982983,-0.16545232,"[-2.75, -0.5]","[-3.75, 0.0]",2,1,0,1,0,1,0,0,1,0
79.5,-0.83644634,-0.6549092,"[-1.25, 7.0]","[-2.75, 2.0]",2,1,0,0,0,2,0,0,1,0
8.1,-0.5289219,-0.35355315,"[-2.25, 1.25]","[-2.5, 0.5]",2,1,0,0,1,1,0,0,1,0
8.11,0.2236722,0.4282467,"[-1.0, 7.0]","[-0.25, 3.0]",2,1,0,0,0,2,0,0,1,0
8.12,-0.46903318,-0.33759716,"[-2.5, 7.0]","[-2.0, 1.25]",1,1,0,0,0,1,0,0,1,0
8.17,0.09702362,0.15352945,"[-1.25, 7.0]","[-0.75, 3.0]",2,1,0,0,0,2,0,0,1,0
8.18,-1.2828128,-1.5506688,"[-3.25, 7.0]","[-3.25, 0.5]",2,1,0,0,0,2,0,0,1,0
8.2,-0.8790882,-0.6777029,"[-2.5, 7.0]","[-2.0, 0.75]",2,1,0,0,0,2,0,0,1,0
8.20,-1.0691564,-1.1540207,"[-3.0, 7.0]","[-1.0, 0.5]",2,1,0,0,0,2,0,0,1,0
8.7,0.13222815,0.19901471,"[-2.75, 7.0]","[-2.25, 1.75]",1,1,0,0,0,1,0,0,1,0
9.1,1.3893323,2.5161653,"[2.75, 7.0]","[-1.0, 2.5]",1,1,1,0,0,0,0,0,1,0
91.12,0.10743259,0.18897174,"[-2.5, 7.0]","[0.0, 2.25]",2,1,0,0,0,2,0,0,1,0
91.17,-0.64839953,-0.48439983,"[-2.0, 7.0]","[-1.5, 2.25]",2,1,0,0,0,2,0,0,1,0
91.7,-1.2167487,-1.3860584,"[-2.75, -0.5]","[-3.5, 0.5]",2,1,0,0,1,1,0,0,1,0
91.X,-0.14711271,-0.09110107,"[-2.25, 7.0]","[-1.25, 1.5]",2,1,0,0,0,2,0,0,1,0
94.11,-0.6161427,-0.45261696,"[-0.75, 7.0]","[-2.5, 2.5]",2,1,0,0,0,2,0,0,1,0
94.16,-1.288249,-1.5076036,"[-4.25, 7.0]","[-2.0, 0.5]",1,1,0,0,0,1,0,0,1,0
94.17,0.10150008,0.1830806,"[-1.25, 7.0]","[-1.0, 2.5]",2,1,0,0,0,2,0,0,1,0
94.3,-0.8909796,-0.66319287,"[-1.75, 7.0]","[-2.5, 2.0]",2,1,0,0,0,2,0,0,1,0
94.4,-1.0778033,-1.0104936,"[-2.25, 7.0]","[-3.25, 1.5]",2,1,0,0,0,2,0,0,1,0
96.10,-1.7174646,-2.1552143,"[-4.25, -1.25]","[-4.0, 7.0]",1,1,0,0,1,0,0,0,0,1
96.14,-1.6046152,-2.037609,"[-4.0, -1.0]","[-2.75, 7.0]",1,1,0,0,1,0,0,0,0,1
