sequenceID,log_lambda_test_fold1,log_lambda_test_fold2,target_1,target_2,fold_1_total_labels,fold_2_total_labels,fold_1_fp_errs,fold_1_fn_errs,fold_1_tp,fold_1_tn,fold_2_fp_errs,fold_2_fn_errs,fold_2_tp,fold_2_tn
257.10,-0.15979382,0.34266323,"[-3.25, 7.0]","[-3.0, 1.5]",1,1,0,0,0,1,0,0,1,0
257.17,-0.15979382,0.34266272,"[-1.0, 7.0]","[-2.25, 1.5]",2,1,0,0,0,2,0,0,1,0
26.11,-0.15979382,0.34266365,"[-1.75, 7.0]","[-3.0, 0.75]",2,1,0,0,0,2,0,0,1,0
26.17,-0.15979382,0.3426634,"[-0.5, 1.25]","[-2.5, 7.0]",1,1,0,0,1,0,0,0,0,1
26.4,-0.15979382,0.34266353,"[-2.25, -1.0]","[-3.25, -1.0]",2,1,0,1,0,1,0,1,0,0
26.8,-0.15979382,0.3426645,"[-3.5, 7.0]","[-4.25, 0.0]",2,1,0,0,0,2,0,0,1,0
268.3,-0.15979382,0.34266266,"[-1.75, 7.0]","[-3.25, 2.0]",1,1,0,0,0,1,0,0,1,0
270.11,-0.15979382,0.34266567,"[1.25, 7.0]","[0.5, 2.75]",1,1,1,0,0,0,1,0,0,0
273.17,-0.15979382,0.34266284,"[-3.0, 7.0]","[-2.0, 2.0]",2,1,0,0,0,2,0,0,1,0
273.6,-0.15979382,0.34266296,"[-1.5, 1.5]","[-2.75, 1.5]",2,1,0,0,1,1,0,0,1,0
275.1,-0.15979382,0.34265906,"[-2.0, 7.0]","[-1.75, 4.0]",2,1,0,0,0,2,0,0,1,0
275.2,-0.15979382,0.34266117,"[-1.5, 0.5]","[-2.75, 1.75]",2,1,0,0,1,1,0,0,1,0
294.1,-0.15979382,0.3426593,"[-0.75, 7.0]","[-2.0, 1.75]",2,1,0,0,0,2,0,0,1,0
30001.3,-0.15979382,0.342654,"[1.25, 1.5]","[-0.5, 2.75]",4,3,1,0,2,1,1,0,2,0
30001.8,-0.15979382,0.34265527,"[0.75, 3.75]","[1.0, 7.0]",1,1,1,0,0,0,1,0,0,0
30011.11,-0.15979382,0.34264913,"[3.25, 4.75]","[3.75, 4.75]",3,2,3,0,0,0,2,0,0,0
30011.13,-0.15979382,0.3426499,"[3.0, 7.0]","[-2.0, 1.5]",1,1,1,0,0,0,0,0,1,0
30011.15,-0.15979382,0.34264994,"[-1.25, 1.75]","[3.0, 7.0]",1,1,0,0,1,0,1,0,0,0
30011.2,-0.15979382,0.342648,"[1.5, 5.75]","[1.75, 7.0]",2,1,2,0,0,0,1,0,0,0
30011.22,-0.15979382,0.3426514,"[0.25, 2.5]","[2.0, 4.0]",3,2,0,0,2,1,2,0,0,0
30011.7,-0.15979382,0.34264866,"[1.0, 7.0]","[2.75, 3.0]",3,2,2,0,1,0,1,0,1,0
30011.8,-0.15979382,0.34264916,"[0.75, 2.5]","[-0.5, 7.0]",2,1,1,0,1,0,0,0,0,1
30016.6,-0.15979382,0.34264866,"[1.5, 4.0]","[-1.25, 6.25]",4,3,3,1,0,0,1,0,2,0
30020.4,-0.15979382,0.3426487,"[2.75, 4.5]","[5.5, 7.0]",3,2,2,0,1,0,2,0,0,0
30022.12,-0.15979382,0.3426545,"[-2.75, 5.0]","[1.5, 7.0]",1,1,0,0,1,0,1,0,0,0
30022.17,-0.15979382,0.34265456,"[1.0, 4.75]","[2.25, 7.0]",1,1,1,0,0,0,1,0,0,0
30022.9,-0.15979382,0.3426553,"[-0.25, 2.5]","[1.75, 2.5]",3,2,0,0,2,1,1,0,1,0
30023.17,-0.15979382,0.34265456,"[1.5, 2.75]","[-0.5, 2.75]",2,1,1,0,1,0,0,0,1,0
30023.9,-0.15979382,0.3426553,"[0.25, 7.0]","[-1.5, 2.5]",2,1,1,0,1,0,0,0,1,0
30024.17,-0.15979382,0.34265456,"[0.0, 5.5]","[2.0, 7.0]",1,1,0,0,1,0,1,0,0,0
30024.4,-0.15979382,0.34265473,"[1.75, 3.0]","[-1.25, 3.0]",2,1,1,0,1,0,0,0,1,0
30024.6,-0.15979382,0.3426543,"[2.75, 4.25]","[-0.5, 4.25]",2,1,1,0,1,0,0,0,1,0
311.1,-0.15979382,0.34265915,"[-1.75, 3.0]","[-2.0, 7.0]",1,1,0,0,1,0,0,0,0,1
311.11,-0.15979382,0.34266362,"[-2.0, 7.0]","[-2.0, 1.0]",1,1,0,0,0,1,0,0,1,0
311.15,-0.15979382,0.3426661,"[-0.5, 7.0]","[-3.5, 1.75]",2,1,0,0,0,2,0,0,1,0
311.16,-0.15979382,0.34266588,"[-2.0, 7.0]","[-2.5, 1.75]",2,1,0,0,0,2,0,0,1,0
311.20,-0.15979382,0.3426661,"[-3.25, 7.0]","[-3.5, -0.75]",1,1,0,0,0,1,0,1,0,0
311.7,-0.15979382,0.34266403,"[-1.5, 7.0]","[-1.25, 3.25]",2,1,0,0,0,2,0,0,1,0
314.1,-0.15979382,0.3426593,"[1.0, 7.0]","[-1.25, 4.0]",2,1,1,0,0,1,0,0,1,0
314.5,-0.15979382,0.34266287,"[-1.75, 7.0]","[-0.25, 1.25]",1,1,0,0,0,1,0,0,1,0
314.8,-0.15979382,0.34266454,"[-2.25, 7.0]","[-3.0, 1.75]",1,1,0,0,0,1,0,0,1,0
316.1,-0.15979382,0.34265915,"[-3.0, 7.0]","[-4.25, 0.0]",1,1,0,0,0,1,0,0,1,0
316.10,-0.15979382,0.3426643,"[-4.75, 7.0]","[-3.5, 1.0]",1,1,0,0,0,1,0,0,1,0
316.12,-0.15979382,0.34266266,"[-4.0, 1.25]","[-2.75, 7.0]",1,1,0,0,1,0,0,0,0,1
316.15,-0.15979382,0.34266645,"[-3.75, 7.0]","[-3.0, 1.0]",2,1,0,0,0,2,0,0,1,0
316.20,-0.15979382,0.342666,"[-4.5, 7.0]","[-3.0, 0.5]",1,1,0,0,0,1,0,0,1,0
316.7,-0.15979382,0.34266433,"[-3.5, 7.0]","[-2.0, 1.75]",2,1,0,0,0,2,0,0,1,0
329.11,-0.15979382,0.34266397,"[-2.75, 1.0]","[-3.25, 7.0]",1,1,0,0,1,0,0,0,0,1
329.17,-0.15979382,0.34266344,"[-0.25, 7.0]","[0.25, 2.25]",2,1,0,0,0,2,1,0,0,0
329.18,-0.15979382,0.3426672,"[-3.0, 1.0]","[-2.5, 7.0]",1,1,0,0,1,0,0,0,0,1
329.4,-0.15979382,0.34266415,"[-1.5, 0.0]","[-2.5, 0.0]",2,2,0,1,0,1,0,0,1,1
329.6,-0.15979382,0.34266424,"[-2.75, 7.0]","[-2.0, 0.25]",1,1,0,0,0,1,0,0,1,0
329.8,-0.15979382,0.34266517,"[-2.5, 7.0]","[-2.75, 0.25]",1,1,0,0,0,1,0,0,1,0
33.1,-0.15979382,0.34265807,"[0.0, 7.0]","[-3.5, 0.25]",1,1,0,0,0,1,0,0,1,0
33.3,-0.15979382,0.34265983,"[-2.25, 2.5]","[-2.5, 1.25]",2,1,0,0,1,1,0,0,1,0
33.6,-0.15979382,0.3426611,"[-4.0, 0.5]","[-3.75, 7.0]",1,1,0,0,1,0,0,0,0,1
33.7,-0.15979382,0.34266174,"[-3.75, 7.0]","[-2.0, -0.25]",1,1,0,0,0,1,0,0,1,0
330.1,-0.15979382,0.34265965,"[-2.0, 7.0]","[-2.5, 3.0]",2,1,0,0,0,2,0,0,1,0
330.16,-0.15979382,0.34266752,"[-2.25, 7.0]","[-1.5, 0.5]",1,1,0,0,0,1,0,0,1,0
330.17,-0.15979382,0.34266344,"[-2.25, 7.0]","[-3.0, 1.25]",2,1,0,0,0,2,0,0,1,0
331.1,-0.15979382,0.34265968,"[-1.0, 3.0]","[-1.25, 7.0]",1,1,0,0,1,0,0,0,0,1
331.11,-0.15979382,0.3426639,"[-1.0, 2.5]","[0.0, 0.0]",3,2,0,0,1,2,0,0,1,1
331.12,-0.15979382,0.34266272,"[-1.75, 7.0]","[-0.75, 1.5]",2,1,0,0,0,2,0,0,1,0
331.16,-0.15979382,0.34266713,"[-1.75, 1.5]","[-1.25, 7.0]",1,1,0,0,1,0,0,0,0,1
331.17,-0.15979382,0.3426633,"[-1.75, -1.0]","[-1.75, 7.0]",3,2,0,1,2,0,0,0,0,2
331.2,-0.15979382,0.3426618,"[-2.0, 1.75]","[-1.75, 7.0]",1,1,0,0,1,0,0,0,0,1
331.20,-0.15979382,0.3426662,"[-4.25, 7.0]","[-1.5, 0.75]",1,1,0,0,0,1,0,0,1,0
331.4,-0.15979382,0.3426638,"[0.0, 1.25]","[-1.75, 1.0]",3,3,0,0,1,2,0,0,2,1
331.5,-0.15979382,0.34266284,"[-2.0, 7.0]","[-1.25, 1.75]",1,1,0,0,0,1,0,0,1,0
331.6,-0.15979382,0.34266374,"[-1.5, 0.75]","[-1.75, 0.75]",2,2,0,0,1,1,0,0,1,1
332.1,-0.15979382,0.34266028,"[0.0, 3.0]","[-0.25, 7.0]",1,1,0,0,1,0,0,0,0,1
332.18,-0.15979382,0.3426685,"[-1.75, -0.25]","[-1.25, 7.0]",1,1,0,1,0,0,0,0,0,1
332.6,-0.15979382,0.342666,"[-0.75, 7.0]","[-1.5, 0.75]",2,1,0,0,0,2,0,0,1,0
332.7,-0.15979382,0.34266537,"[-0.5, 7.0]","[-2.25, 0.75]",2,1,0,0,0,2,0,0,1,0
340.1,-0.15979382,0.34265918,"[-1.5, 1.75]","[-0.75, 7.0]",1,1,0,1,0,0,0,0,0,1
340.6,-0.15979382,0.3426634,"[-1.25, 7.0]","[-1.75, 0.0]",2,1,0,0,0,2,0,0,1,0
340.9,-0.15979382,0.34266478,"[-0.5, 7.0]","[-2.0, -0.25]",1,1,0,0,0,1,0,1,0,0
341.1,-0.15979382,0.34265897,"[1.0, 7.0]","[0.0, 2.25]",2,1,1,0,0,1,0,0,1,0
349.1,-0.15979382,0.34266067,"[-2.0, 2.0]","[-2.25, 7.0]",1,1,0,0,1,0,0,0,0,1
349.17,-0.15979382,0.3426643,"[-3.25, 7.0]","[-2.0, 0.5]",1,1,0,0,0,1,0,0,1,0
349.2,-0.15979382,0.34266424,"[-2.75, 0.25]","[-2.5, 7.0]",1,1,0,0,1,0,0,0,0,1
352.17,-0.15979382,0.34266326,"[-3.25, 7.0]","[-0.5, 2.0]",2,1,0,0,0,2,0,0,1,0
352.3,-0.15979382,0.34266332,"[-1.0, 7.0]","[-2.5, 1.25]",2,1,0,0,0,2,0,0,1,0
360.1,-0.15979382,0.34265897,"[-1.25, 2.5]","[-0.75, 7.0]",1,1,0,0,1,0,0,0,0,1
364.2,-0.15979382,0.34266096,"[-4.0, 7.0]","[-4.0, 0.0]",2,1,0,0,0,2,0,0,1,0
371.10,-0.15979382,0.34266794,"[-2.75, 7.0]","[-1.75, -0.75]",1,1,0,0,0,1,0,1,0,0
371.14,-0.15979382,0.3426687,"[-2.75, 7.0]","[-3.0, -0.75]",1,1,0,0,0,1,0,1,0,0
371.17,-0.15979382,0.3426649,"[-1.5, 7.0]","[-1.75, 0.5]",2,1,0,0,0,2,0,0,1,0
373.14,-0.15979382,0.3426685,"[-3.5, 7.0]","[-3.25, -0.75]",1,1,0,0,0,1,0,1,0,0
375.1,-0.15979382,0.3426606,"[-1.75, 2.5]","[1.0, 7.0]",1,1,0,0,1,0,1,0,0,0
375.12,-0.15979382,0.34266344,"[-1.75, 7.0]","[-2.25, -0.25]",1,1,0,0,0,1,0,0,1,0
375.3,-0.15979382,0.34266365,"[-1.0, 7.0]","[-2.25, 2.0]",2,1,0,0,0,2,0,0,1,0
375.4,-0.15979382,0.34266537,"[-1.75, 1.25]","[-3.0, 7.0]",1,1,0,0,1,0,0,0,0,1
375.7,-0.15979382,0.34266606,"[-2.25, 7.0]","[-1.5, 1.0]",2,1,0,0,0,2,0,0,1,0
378.1,-0.15979382,0.3426592,"[-0.5, 2.75]","[-1.5, 2.75]",3,2,0,0,1,2,0,0,1,1
378.10,-0.15979382,0.34266376,"[-0.75, 7.0]","[-2.5, 1.75]",1,1,0,0,0,1,0,0,1,0
378.11,-0.15979382,0.34266347,"[-0.75, 7.0]","[-1.25, 2.5]",2,1,0,0,0,2,0,0,1,0
378.7,-0.15979382,0.34266415,"[-0.25, 7.0]","[-2.0, 2.5]",2,1,0,0,0,2,0,0,1,0
39.1,-0.15979382,0.34265935,"[-0.25, 7.0]","[-2.0, 1.25]",1,1,0,0,0,1,0,0,1,0
39.11,-0.15979382,0.3426638,"[-1.75, 1.0]","[-1.25, 1.75]",2,2,0,0,1,1,0,0,1,1
39.20,-0.15979382,0.34266594,"[-3.0, 0.0]","[-2.0, 7.0]",1,1,0,1,0,0,0,0,0,1
39.8,-0.15979382,0.34266445,"[-3.25, -0.75]","[-2.25, 0.75]",2,2,0,1,0,1,0,0,1,1
419.11,-0.15979382,0.34266174,"[-1.5, 7.0]","[-4.0, 1.75]",2,1,0,0,0,2,0,0,1,0
421.5,-0.15979382,0.34266073,"[-2.75, 7.0]","[-3.0, 0.25]",2,1,0,0,0,2,0,0,1,0
429.11,-0.15979382,0.3426617,"[-3.0, 7.0]","[-3.75, 0.75]",1,1,0,0,0,1,0,0,1,0
429.17,-0.15979382,0.3426615,"[-0.25, 1.25]","[-1.25, 7.0]",1,1,0,0,1,0,0,0,0,1
429.5,-0.15979382,0.34266073,"[-3.25, 7.0]","[-3.0, 0.25]",2,1,0,0,0,2,0,0,1,0
44.17,-0.15979382,0.34266287,"[-2.5, 2.5]","[-2.0, 7.0]",1,1,0,0,1,0,0,0,0,1
44.19,-0.15979382,0.34266794,"[-3.5, 7.0]","[-2.25, 0.75]",1,1,0,0,0,1,0,0,1,0
44.3,-0.15979382,0.342662,"[-3.25, 1.5]","[-2.25, 1.5]",2,2,0,0,1,1,0,0,1,1
44.5,-0.15979382,0.34266213,"[-0.5, 7.0]","[-1.5, 2.5]",2,1,0,0,0,2,0,0,1,0
44.7,-0.15979382,0.34266374,"[-3.25, 7.0]","[-2.75, 1.75]",2,1,0,0,0,2,0,0,1,0
441.11,-0.15979382,0.3426618,"[-3.75, 7.0]","[-3.25, -0.5]",2,1,0,0,0,2,0,1,0,0
446.1,-0.15979382,0.3426581,"[-1.0, 1.5]","[-2.5, 0.25]",2,2,0,0,1,1,0,0,2,0
446.10,-0.15979382,0.34266174,"[-3.0, 7.0]","[-2.5, 0.75]",1,1,0,0,0,1,0,0,1,0
446.11,-0.15979382,0.34266174,"[-3.25, 7.0]","[-2.25, 1.75]",1,1,0,0,0,1,0,0,1,0
446.17,-0.15979382,0.34266153,"[-1.75, 7.0]","[-2.5, 1.0]",2,1,0,0,0,2,0,0,1,0
446.2,-0.15979382,0.34265962,"[-2.0, 1.5]","[-3.75, 7.0]",1,1,0,0,1,0,0,0,0,1
446.3,-0.15979382,0.34265983,"[-2.25, 0.75]","[-2.25, 7.0]",1,1,0,0,1,0,0,0,0,1
446.8,-0.15979382,0.34266075,"[-3.25, 7.0]","[-3.0, 0.5]",1,1,0,0,0,1,0,0,1,0
464.2,-0.15979382,0.34265962,"[-2.0, 7.0]","[-3.75, 0.75]",2,1,0,0,0,2,0,0,1,0
470.1,-0.15979382,0.3426581,"[-0.75, 7.0]","[-2.0, 0.75]",1,1,0,0,0,1,0,0,1,0
470.17,-0.15979382,0.3426615,"[-1.5, 0.5]","[-2.5, 7.0]",1,1,0,0,1,0,0,0,0,1
479.11,-0.15979382,0.3426617,"[-3.25, -0.5]","[-2.25, 0.75]",2,1,0,1,0,1,0,0,1,0
479.17,-0.15979382,0.3426615,"[-2.75, 7.0]","[-3.5, 1.0]",2,1,0,0,0,2,0,0,1,0
482.5,-0.15979382,0.34266073,"[-2.75, 7.0]","[-3.5, 0.0]",2,1,0,0,0,2,0,0,1,0
482.8,-0.15979382,0.34266075,"[-2.25, -1.25]","[-3.75, -1.25]",2,1,0,1,0,1,0,1,0,0
487.11,-0.15979382,0.3426617,"[-2.0, 7.0]","[-3.0, 1.25]",2,1,0,0,0,2,0,0,1,0
487.17,-0.15979382,0.3426615,"[-2.0, 7.0]","[-0.25, 2.0]",2,1,0,0,0,2,0,0,1,0
487.4,-0.15979382,0.34266055,"[-3.0, 0.5]","[-3.25, 7.0]",1,1,0,0,1,0,0,0,0,1
487.6,-0.15979382,0.3426611,"[-3.25, 7.0]","[-3.25, 0.5]",2,1,0,0,0,2,0,0,1,0
50.13,-0.15979382,0.34266588,"[-3.0, 0.5]","[-4.25, 7.0]",1,1,0,0,1,0,0,0,0,1
50.14,-0.15979382,0.3426665,"[-3.25, -0.25]","[-3.25, 7.0]",1,1,0,1,0,0,0,0,0,1
50.2,-0.15979382,0.34266153,"[-3.5, 1.0]","[-3.75, 7.0]",1,1,0,0,1,0,0,0,0,1
50.6,-0.15979382,0.34266362,"[-2.25, -1.5]","[-3.75, 7.0]",2,1,0,2,0,0,0,0,0,1
508.1,-0.15979382,0.34265196,"[-7.0, 7.0]","[2.5, 7.0]",1,1,1,0,0,0,1,0,0,0
508.2,-0.15979382,0.34265184,"[-0.75, 7.0]","[-7.0, 7.0]",1,1,0,0,0,1,0,1,0,0
513.7,-0.15979382,0.34266174,"[-2.25, 7.0]","[-2.5, 0.25]",2,1,0,0,0,2,0,0,1,0
516.1,-0.15979382,0.34265804,"[-1.75, 7.0]","[0.0, 0.25]",2,1,0,0,0,2,1,0,0,0
516.2,-0.15979382,0.34265962,"[-4.25, 7.0]","[-3.75, 0.0]",2,1,0,0,0,2,0,0,1,0
522.1,-0.15979382,0.3426581,"[-1.0, 0.25]","[-1.0, 7.0]",1,1,0,0,1,0,0,0,0,1
522.11,-0.15979382,0.3426617,"[-2.0, 7.0]","[-4.0, 1.5]",2,1,0,0,0,2,0,0,1,0
522.17,-0.15979382,0.34266162,"[-1.5, 7.0]","[-0.25, 1.75]",2,1,0,0,0,2,0,0,1,0
522.21,-0.15979382,0.34266713,"[-5.75, 7.0]","[-3.25, -0.75]",1,1,0,0,0,1,0,1,0,0
522.3,-0.15979382,0.34265986,"[-2.5, 7.0]","[-3.25, 1.75]",2,1,0,0,0,2,0,0,1,0
522.4,-0.15979382,0.34266052,"[-3.75, 7.0]","[-2.75, 0.5]",2,1,0,0,0,2,0,0,1,0
544.17,-0.15979382,0.3426615,"[-2.25, 7.0]","[-1.75, 0.75]",2,1,0,0,0,2,0,0,1,0
544.2,-0.15979382,0.3426596,"[-3.0, -0.25]","[-3.75, 0.75]",3,2,0,1,0,2,0,0,1,1
545.17,-0.15979382,0.3426615,"[-1.25, 1.5]","[-2.0, 7.0]",1,1,0,0,1,0,0,0,0,1
57.1,-0.15979382,0.3426589,"[-0.5, 0.75]","[-1.75, 0.75]",2,1,0,0,1,1,0,0,1,0
57.12,-0.15979382,0.34266195,"[-1.25, 7.0]","[-0.5, 2.5]",1,1,0,0,0,1,0,0,1,0
57.13,-0.15979382,0.3426649,"[-3.75, 7.0]","[-2.25, 1.25]",1,1,0,0,0,1,0,0,1,0
57.14,-0.15979382,0.3426651,"[-1.0, 1.25]","[-1.5, 7.0]",1,1,0,0,1,0,0,0,0,1
57.16,-0.15979382,0.3426656,"[-3.5, 7.0]","[-2.0, 1.25]",2,1,0,0,0,2,0,0,1,0
57.17,-0.15979382,0.34266266,"[-0.75, 1.25]","[-2.75, 7.0]",1,1,0,0,1,0,0,0,0,1
57.5,-0.15979382,0.3426621,"[-1.25, 1.5]","[-0.75, 7.0]",1,1,0,0,1,0,0,0,0,1
57.7,-0.15979382,0.34266362,"[-2.0, 7.0]","[-2.25, 0.75]",1,1,0,0,0,1,0,0,1,0
57.8,-0.15979382,0.34266365,"[-3.0, 1.5]","[-1.0, 7.0]",1,1,0,0,1,0,0,0,0,1
586.1,-0.15979382,0.34265807,"[-1.5, 7.0]","[-4.0, 0.25]",1,1,0,0,0,1,0,0,1,0
587.1,-0.15979382,0.34265807,"[-1.25, 7.0]","[-2.0, 0.5]",2,1,0,0,0,2,0,0,1,0
587.17,-0.15979382,0.3426615,"[-2.25, 7.0]","[-1.5, -0.25]",2,1,0,0,0,2,0,0,1,0
591.1,-0.15979382,0.34265196,"[2.5, 7.0]","[0.0, 3.0]",1,1,1,0,0,0,1,0,0,0
592.1,-0.15979382,0.34265816,"[-1.75, 1.25]","[-3.75, 7.0]",1,1,0,0,1,0,0,0,0,1
592.2,-0.15979382,0.34265962,"[-3.5, 7.0]","[-3.0, 1.5]",1,1,0,0,0,1,0,0,1,0
592.3,-0.15979382,0.34265986,"[-2.0, 1.75]","[-3.25, 7.0]",1,1,0,0,1,0,0,0,0,1
593.11,-0.15979382,0.34265336,"[2.25, 7.0]","[0.75, 6.0]",2,1,2,0,0,0,1,0,0,0
66.1,-0.15979382,0.34265918,"[-1.5, -0.5]","[-2.0, -0.5]",2,1,0,1,0,1,0,1,0,0
66.17,-0.15979382,0.34266308,"[-2.0, 7.0]","[-2.75, 1.5]",2,1,0,0,0,2,0,0,1,0
66.21,-0.15979382,0.34267005,"[-1.75, 7.0]","[-2.5, 0.0]",1,1,0,0,0,1,0,0,1,0
66.5,-0.15979382,0.34266245,"[-3.0, 7.0]","[-4.0, 0.25]",2,1,0,0,0,2,0,0,1,0
67.19,-0.15979382,0.34266776,"[-2.75, -0.5]","[-3.75, 0.0]",2,1,0,1,0,1,0,0,1,0
79.5,-0.15979382,0.34266314,"[-1.25, 7.0]","[-2.75, 2.0]",2,1,0,0,0,2,0,0,1,0
8.1,-0.15979382,0.34265965,"[-2.25, 1.25]","[-2.5, 0.5]",2,1,0,0,1,1,0,0,1,0
8.11,-0.15979382,0.34266403,"[-1.0, 7.0]","[-0.25, 3.0]",2,1,0,0,0,2,0,0,1,0
8.12,-0.15979382,0.34266263,"[-2.5, 7.0]","[-2.0, 1.25]",1,1,0,0,0,1,0,0,1,0
8.17,-0.15979382,0.34266344,"[-1.25, 7.0]","[-0.75, 3.0]",2,1,0,0,0,2,0,0,1,0
8.18,-0.15979382,0.34266713,"[-3.25, 7.0]","[-3.25, 0.5]",2,1,0,0,0,2,0,0,1,0
8.2,-0.15979382,0.34266204,"[-2.5, 7.0]","[-2.0, 0.75]",2,1,0,0,0,2,0,0,1,0
8.20,-0.15979382,0.34266615,"[-3.0, 7.0]","[-1.0, 0.5]",2,1,0,0,0,2,0,0,1,0
8.7,-0.15979382,0.34266558,"[-2.75, 7.0]","[-2.25, 1.75]",1,1,0,0,0,1,0,0,1,0
9.1,-0.15979382,0.34265894,"[2.75, 7.0]","[-1.0, 2.5]",1,1,1,0,0,0,0,0,1,0
91.12,-0.15979382,0.3426629,"[-2.5, 7.0]","[0.0, 2.25]",2,1,0,0,0,2,1,0,0,0
91.17,-0.15979382,0.34266332,"[-2.0, 7.0]","[-1.5, 2.25]",2,1,0,0,0,2,0,0,1,0
91.7,-0.15979382,0.3426647,"[-2.75, -0.5]","[-3.5, 0.5]",2,1,0,1,0,1,0,0,1,0
91.X,-0.15979382,0.3426647,"[-2.25, 7.0]","[-1.25, 1.5]",2,1,0,0,0,2,0,0,1,0
94.11,-0.15979382,0.34266236,"[-0.75, 7.0]","[-2.5, 2.5]",2,1,0,0,0,2,0,0,1,0
94.16,-0.15979382,0.3426645,"[-4.25, 7.0]","[-2.0, 0.5]",1,1,0,0,0,1,0,0,1,0
94.17,-0.15979382,0.3426626,"[-1.25, 7.0]","[-1.0, 2.5]",2,1,0,0,0,2,0,0,1,0
94.3,-0.15979382,0.34266138,"[-1.75, 7.0]","[-2.5, 2.0]",2,1,0,0,0,2,0,0,1,0
94.4,-0.15979382,0.34266168,"[-2.25, 7.0]","[-3.25, 1.5]",2,1,0,0,0,2,0,0,1,0
96.10,-0.15979382,0.34266174,"[-4.25, -1.25]","[-4.0, 7.0]",1,1,0,1,0,0,0,0,0,1
96.14,-0.15979382,0.34266344,"[-4.0, -1.0]","[-2.75, 7.0]",1,1,0,1,0,0,0,0,0,1
