sequenceID,log_lambda_test_fold1,log_lambda_test_fold2,target_1,target_2,fold_1_total_labels,fold_2_total_labels,fold_1_fp_errs,fold_1_fn_errs,fold_1_tp,fold_1_tn,fold_2_fp_errs,fold_2_fn_errs,fold_2_tp,fold_2_tn
273.6,0.06379768,0.74980366,"[-0.5, 0.5]","[-1.0, 0.5]",2,1,0,0,1,1,0,0,1,0
275.1,0.028180093,0.73276955,"[-0.5, inf]","[-0.5, 1.5]",2,1,0,0,0,2,0,0,1,0
275.2,0.04755515,0.7420356,"[-0.5, 0.0]","[-1.0, 0.5]",2,1,0,0,1,1,0,0,1,0
294.1,0.030316234,0.7337911,"[0.0, inf]","[-0.5, 0.5]",2,1,0,0,0,2,0,0,1,0
30001.3,-0.017925382,0.7107196,"[0.5, 1.0]","[0.0, 1.0]",4,3,2,0,2,0,1,0,2,0
30001.8,-0.0062324703,0.7163117,"[0.5, 1.5]","[0.5, inf]",1,1,1,0,0,0,1,0,0,0
30011.11,-0.062108517,0.689589,"[1.5, 2.0]","[2.0, 2.0]",3,2,3,0,0,0,1,0,1,0
30011.13,-0.054943293,0.69301575,"[1.5, inf]","[-0.5, 0.5]",1,1,1,0,0,0,0,0,1,0
30011.15,-0.05474034,0.69311285,"[-0.5, 0.5]","[1.5, inf]",1,1,0,0,1,0,1,0,0,0
30011.2,-0.072432816,0.6846514,"[1.5, 2.5]","[1.0, inf]",2,1,1,0,0,1,1,0,0,0
30011.22,-0.04130408,0.6995387,"[0.5, 1.0]","[1.0, 1.5]",3,2,1,0,2,0,1,0,1,0
30011.7,-0.066429794,0.68752235,"[0.5, inf]","[0.0, inf]",3,2,2,0,1,0,1,0,1,0
30011.8,-0.061786294,0.6897431,"[0.5, 1.0]","[0.0, inf]",2,1,1,1,0,0,1,0,0,0
30016.6,-0.06625682,0.6876051,"[1.0, 1.5]","[-0.5, 2.5]",4,3,3,1,0,0,1,0,2,0
30020.4,-0.06592849,0.6877621,"[1.5, 2.0]","[2.5, inf]",3,2,3,0,0,0,2,0,0,0
30022.12,-0.013339251,0.7129129,"[-1.0, 2.0]","[1.0, inf]",1,1,0,0,1,0,1,0,0,0
30022.17,-0.012779236,0.7131807,"[0.5, 2.0]","[1.0, inf]",1,1,1,0,0,0,1,0,0,0
30022.9,-0.0060059726,0.71642005,"[0.0, 1.0]","[1.0, 1.0]",3,2,0,0,2,1,1,0,1,0
30023.17,-0.012779236,0.7131807,"[1.0, 1.0]","[0.0, 1.0]",2,1,1,0,1,0,0,0,1,0
30023.9,-0.0060059726,0.71642005,"[0.5, inf]","[-0.5, 1.0]",2,1,2,0,0,0,0,0,1,0
30024.17,-0.012779236,0.7131807,"[0.0, 2.0]","[1.0, inf]",1,1,0,0,1,0,1,0,0,0
30024.4,-0.011088073,0.7139895,"[1.0, 1.0]","[-0.5, 1.0]",2,1,1,0,1,0,0,0,1,0
30024.6,-0.015114099,0.7120641,"[1.5, 1.5]","[0.0, 1.5]",2,1,1,0,1,0,0,0,1,0
311.1,0.02902764,0.73317486,"[-0.5, 1.0]","[-0.5, inf]",1,1,0,0,1,0,0,0,0,1
311.11,0.06952876,0.7525445,"[-0.5, inf]","[-0.5, 0.5]",1,1,0,0,0,1,0,0,1,0
311.15,0.092280746,0.76342565,"[0.0, inf]","[-1.5, 0.5]",2,1,0,0,0,2,0,0,1,0
311.16,0.09028894,0.7624731,"[-0.5, inf]","[-1.0, 0.5]",2,1,0,0,0,2,0,0,1,0
311.20,0.092280746,0.76342565,"[-1.0, inf]","[-1.5, -0.5]",1,1,0,0,0,1,0,1,0,0
311.7,0.07341382,0.7544026,"[-0.5, inf]","[-0.5, 1.0]",2,1,0,0,0,2,0,0,1,0
314.1,0.030246884,0.733758,"[0.5, inf]","[-0.5, 1.5]",2,1,1,0,0,1,0,0,1,0
314.5,0.06293577,0.74939144,"[-0.5, inf]","[0.0, 0.5]",1,1,0,0,0,1,0,0,1,0
314.8,0.07815984,0.7566723,"[-1.0, inf]","[-1.0, 0.0]",1,1,0,0,0,1,0,1,0,0
316.1,0.028895497,0.7331117,"[-1.0, inf]","[-1.5, 0.0]",1,1,0,0,0,1,0,1,0,0
316.10,0.0758602,0.75557256,"[-2.0, inf]","[-1.5, 0.0]",1,1,0,0,0,1,0,0,1,0
316.12,0.061079025,0.74850345,"[-1.5, 0.5]","[-1.0, inf]",1,1,0,0,1,0,0,0,0,1
316.15,0.09549439,0.7649626,"[-1.5, inf]","[-1.0, 0.0]",2,1,0,0,0,2,0,0,1,0
316.20,0.091270834,0.7629427,"[-2.0, inf]","[-1.0, 0.0]",1,1,0,0,0,1,0,1,0,0
316.7,0.07617915,0.7557251,"[-1.5, inf]","[-0.5, 0.5]",2,1,0,0,0,2,0,0,1,0
329.11,0.072829634,0.75412315,"[-1.0, 0.0]","[-1.0, inf]",1,1,0,0,1,0,0,0,0,1
329.17,0.06799665,0.7518118,"[0.0, inf]","[0.5, 1.0]",2,1,0,0,0,2,0,0,1,0
329.18,0.10224834,0.76819265,"[-1.0, 0.0]","[-1.0, inf]",1,1,0,0,1,0,0,0,0,1
329.4,0.074614346,0.7549767,"[-0.5, 0.0]","[-1.0, 0.0]",2,2,0,0,1,1,0,1,0,1
329.6,0.0752314,0.7552718,"[-1.0, inf]","[-0.5, 0.0]",1,1,0,0,0,1,0,1,0,0
329.8,0.08369109,0.75931764,"[-1.0, inf]","[-1.0, 0.0]",1,1,0,0,0,1,0,1,0,0
33.1,0.019268602,0.72850764,"[0.0, inf]","[-1.5, 0.0]",1,1,0,0,0,1,0,1,0,0
33.3,0.035250306,0.73615086,"[-1.0, 1.0]","[-1.0, 0.5]",2,1,0,0,1,1,0,0,1,0
33.6,0.046922207,0.74173295,"[-1.5, 0.0]","[-1.5, inf]",1,1,0,0,1,0,0,0,0,1
33.7,0.05256346,0.7444309,"[-1.5, inf]","[-0.5, -0.5]",1,1,0,0,0,1,0,1,0,0
330.1,0.033714265,0.73541623,"[-0.5, inf]","[-1.0, 1.0]",2,1,0,0,0,2,0,0,1,0
330.16,0.105047494,0.76953137,"[-1.0, inf]","[-0.5, 0.0]",1,1,0,0,0,1,0,1,0,0
330.17,0.06799665,0.7518118,"[-1.0, inf]","[-1.0, 0.5]",2,1,0,0,0,2,0,0,1,0
331.1,0.033793002,0.7354539,"[0.0, 1.0]","[-0.5, inf]",1,1,0,0,1,0,0,0,0,1
331.11,0.0722557,0.7538487,"[-0.5, 1.0]","[0.0, 0.0]",3,2,0,0,1,2,0,1,0,1
331.12,0.06148219,0.74869627,"[-0.5, inf]","[0.0, 0.5]",2,1,0,0,0,2,0,0,1,0
331.16,0.10158026,0.76787317,"[-0.5, 0.5]","[-0.5, inf]",1,1,0,0,1,0,0,0,0,1
331.17,0.066773534,0.75122684,"[-0.5, -0.5]","[-0.5, inf]",3,2,0,1,2,0,0,0,0,2
331.2,0.053175747,0.7447237,"[-0.5, 0.5]","[-0.5, inf]",1,1,0,0,1,0,0,0,0,1
331.20,0.09332019,0.7639228,"[-1.5, inf]","[-0.5, 0.0]",1,1,0,0,0,1,0,1,0,0
331.4,0.07141328,0.7534458,"[0.0, 0.5]","[-0.5, 0.0]",3,3,0,0,1,2,0,0,2,1
331.5,0.062723935,0.7492901,"[-0.5, inf]","[-0.5, 0.5]",1,1,0,0,0,1,0,0,1,0
331.6,0.070863575,0.7531829,"[-0.5, 0.0]","[-0.5, 0.0]",2,2,0,0,1,1,0,0,1,1
332.1,0.03936258,0.7381176,"[0.0, 1.0]","[0.0, inf]",1,1,0,0,1,0,0,0,0,1
332.18,0.114023626,0.7738242,"[-0.5, -0.5]","[-0.5, inf]",1,1,0,1,0,0,0,0,0,1
332.6,0.091270834,0.7629427,"[0.0, inf]","[-0.5, 0.0]",2,1,0,0,0,2,0,0,1,0
332.7,0.08575401,0.7603043,"[0.0, inf]","[-0.5, 0.0]",2,1,0,0,0,2,0,0,1,0
340.1,0.02936083,0.7333342,"[-0.5, 0.5]","[0.0, inf]",1,1,0,1,0,0,0,0,0,1
340.6,0.06774828,0.751693,"[-0.5, inf]","[-0.5, 0.0]",2,1,0,0,0,2,0,1,0,0
340.9,0.080265105,0.7576792,"[0.0, inf]","[-0.5, -0.5]",1,1,0,0,0,1,0,1,0,0
341.1,0.027483225,0.73243624,"[0.5, inf]","[0.0, 1.0]",2,1,1,0,0,1,0,0,1,0
349.1,0.042840093,0.73978066,"[-0.5, 0.5]","[-1.0, inf]",1,1,0,0,1,0,0,0,0,1
349.17,0.0758602,0.75557256,"[-1.0, inf]","[-0.5, 0.0]",1,1,0,0,0,1,0,1,0,0
349.2,0.0752314,0.7552718,"[-1.0, 0.0]","[-1.0, inf]",1,1,0,0,1,0,0,0,0,1
352.17,0.06653446,0.7511125,"[-1.0, inf]","[0.0, 0.5]",2,1,0,0,0,2,0,0,1,0
352.3,0.067014456,0.75134206,"[-0.5, inf]","[-1.0, 0.5]",2,1,0,0,0,2,0,0,1,0
360.1,0.02742073,0.7324064,"[-0.5, 1.0]","[0.0, inf]",1,1,0,0,1,0,0,0,0,1
364.2,0.045456976,0.7410322,"[-1.5, inf]","[-1.5, 0.0]",2,1,0,0,0,2,0,1,0,0
371.10,0.10886824,0.7713586,"[-1.0, inf]","[-0.5, -0.5]",1,1,0,0,0,1,0,1,0,0
371.14,0.115906745,0.7747248,"[-1.0, inf]","[-1.0, -0.5]",1,1,0,0,0,1,0,1,0,0
371.17,0.08136916,0.7582072,"[-0.5, inf]","[-0.5, 0.0]",2,1,0,0,0,2,0,1,0,0
373.14,0.114023626,0.7738242,"[-1.5, inf]","[-1.0, -0.5]",1,1,0,0,0,1,0,1,0,0
375.1,0.042194784,0.73947203,"[-0.5, 1.0]","[0.5, inf]",1,1,0,0,1,0,1,0,0,0
375.12,0.06799665,0.7518118,"[-0.5, inf]","[-0.5, -0.5]",1,1,0,0,0,1,0,1,0,0
375.3,0.07005608,0.7527967,"[-0.5, inf]","[-0.5, 0.5]",2,1,0,0,0,2,0,0,1,0
375.4,0.08575401,0.7603043,"[-0.5, 0.5]","[-1.0, inf]",1,1,0,0,1,0,0,0,0,1
375.7,0.0917722,0.76318246,"[-1.0, inf]","[-0.5, 0.5]",2,1,0,0,0,2,0,0,1,0
378.1,0.029427975,0.7333663,"[0.0, 1.0]","[-0.5, 1.0]",3,2,0,0,1,2,0,0,1,1
378.10,0.07113725,0.7533138,"[0.0, inf]","[-1.0, 0.5]",1,1,0,0,0,1,0,0,1,0
378.11,0.06824699,0.75193155,"[0.0, inf]","[-0.5, 1.0]",2,1,0,0,0,2,0,0,1,0
378.7,0.074614346,0.7549767,"[0.0, inf]","[-0.5, 1.0]",2,1,0,0,0,2,0,0,1,0
39.1,0.03080684,0.7340258,"[0.0, inf]","[-0.5, 0.5]",1,1,0,0,0,1,0,0,1,0
39.11,0.07141328,0.7534458,"[-0.5, 0.0]","[-0.5, 0.5]",2,2,0,0,1,1,0,0,1,1
39.20,0.09077647,0.7627063,"[-1.0, 0.0]","[-0.5, inf]",1,1,0,1,0,0,0,0,0,1
39.8,0.077154785,0.7561917,"[-1.0, -0.5]","[-1.0, 0.0]",2,2,0,1,0,1,0,0,1,1
419.11,0.05256346,0.7444309,"[-0.5, inf]","[-1.5, 0.5]",2,1,0,0,0,2,0,0,1,0
421.5,0.043278456,0.73999035,"[-1.0, inf]","[-1.0, 0.0]",2,1,0,0,0,2,0,1,0,0
429.11,0.05241233,0.7443586,"[-1.0, inf]","[-1.5, 0.0]",1,1,0,0,0,1,0,0,1,0
429.17,0.05051413,0.74345076,"[0.0, 0.5]","[-0.5, inf]",1,1,0,0,1,0,0,0,0,1
429.5,0.04338911,0.7400432,"[-1.0, inf]","[-1.0, 0.0]",2,1,0,0,0,2,0,1,0,0
44.17,0.06293577,0.74939144,"[-1.0, 1.0]","[-0.5, inf]",1,1,0,0,1,0,0,0,0,1
44.19,0.10886824,0.7713586,"[-1.5, inf]","[-1.0, 0.0]",1,1,0,0,0,1,0,0,1,0
44.3,0.055091083,0.7456397,"[-1.0, 0.5]","[-1.0, 0.5]",2,2,0,0,1,1,0,0,1,1
44.5,0.056096256,0.74612045,"[0.0, inf]","[-0.5, 1.0]",2,1,0,0,0,2,0,0,1,0
44.7,0.070863575,0.7531829,"[-1.0, inf]","[-1.0, 0.5]",2,1,0,0,0,2,0,0,1,0
441.11,0.05302149,0.74464995,"[-1.5, inf]","[-1.0, -0.5]",2,1,0,0,0,2,0,1,0,0
446.1,0.01954478,0.72863966,"[-0.5, 0.5]","[-1.0, 0.0]",2,2,0,0,1,1,0,2,0,0
446.10,0.05271536,0.7445035,"[-1.0, inf]","[-1.0, 0.0]",1,1,0,0,0,1,0,0,1,0
446.11,0.05271536,0.7445035,"[-1.0, inf]","[-1.0, 0.5]",1,1,0,0,0,1,0,0,1,0
446.17,0.05065593,0.7435186,"[-0.5, inf]","[-1.0, 0.0]",2,1,0,0,0,2,0,0,1,0
446.2,0.033479363,0.7353039,"[-0.5, 0.5]","[-1.5, inf]",1,1,0,0,1,0,0,0,0,1
446.3,0.035333574,0.7361907,"[-1.0, 0.0]","[-1.0, inf]",1,1,0,0,1,0,0,0,0,1
446.8,0.043611676,0.7401497,"[-1.0, inf]","[-1.0, 0.0]",1,1,0,0,0,1,0,0,1,0
464.2,0.03340149,0.7352667,"[-0.5, inf]","[-1.5, 0.0]",2,1,0,0,0,2,0,0,1,0
470.1,0.019498527,0.72861755,"[0.0, inf]","[-0.5, 0.0]",1,1,0,0,0,1,0,0,1,0
470.17,0.05051413,0.74345076,"[-0.5, 0.0]","[-1.0, inf]",1,1,0,0,1,0,0,0,0,1
479.11,0.05241233,0.7443586,"[-1.0, -0.5]","[-1.0, 0.0]",2,1,0,1,0,1,0,0,1,0
479.17,0.05051413,0.74345076,"[-1.0, inf]","[-1.5, 0.0]",2,1,0,0,0,2,0,0,1,0
482.5,0.04338911,0.7400432,"[-1.0, inf]","[-1.5, 0.0]",2,1,0,0,0,2,0,1,0,0
482.8,0.043611676,0.7401497,"[-1.0, -1.0]","[-1.5, -1.0]",2,1,0,1,0,1,0,1,0,0
487.11,0.05241233,0.7443586,"[-0.5, inf]","[-1.0, 0.5]",2,1,0,0,0,2,0,0,1,0
487.17,0.05051413,0.74345076,"[-0.5, inf]","[0.0, 0.5]",2,1,0,0,0,2,0,0,1,0
487.4,0.04187751,0.73932034,"[-1.0, 0.0]","[-1.5, inf]",1,1,0,0,1,0,0,0,0,1
487.6,0.046797276,0.74167323,"[-1.0, inf]","[-1.0, 0.0]",2,1,0,0,0,2,0,1,0,0
50.13,0.09028894,0.7624731,"[-1.0, 0.0]","[-1.5, inf]",1,1,0,0,1,0,0,0,0,1
50.14,0.09605914,0.7652327,"[-1.0, -0.5]","[-1.0, inf]",1,1,0,1,0,0,0,0,0,1
50.2,0.05065593,0.7435186,"[-1.5, 0.5]","[-1.5, inf]",1,1,0,0,1,0,0,0,0,1
50.6,0.06979135,0.7526701,"[-1.0, -1.0]","[-1.5, inf]",2,1,0,2,0,0,0,0,0,1
508.1,-0.036237657,0.70196176,"[-inf, inf]","[1.5, inf]",1,1,1,0,0,0,1,0,0,0
508.2,-0.037467003,0.7013738,"[0.0, inf]","[-inf, inf]",1,1,0,0,0,1,0,1,0,0
513.7,0.05271536,0.7445035,"[-1.0, inf]","[-1.0, 0.0]",2,1,0,0,0,2,0,1,0,0
516.1,0.019040734,0.7283986,"[-0.5, inf]","[0.0, 0.0]",2,1,0,0,0,2,0,1,0,0
516.2,0.033246428,0.73519254,"[-1.5, inf]","[-1.5, 0.0]",2,1,0,0,0,2,0,1,0,0
522.1,0.01954478,0.72863966,"[0.0, 0.0]","[-0.5, inf]",1,1,0,0,1,0,0,0,0,1
522.11,0.05241233,0.7443586,"[-0.5, inf]","[-1.5, 0.5]",2,1,0,0,0,2,0,0,1,0
522.17,0.05137524,0.7438626,"[-0.5, inf]","[0.0, 0.5]",2,1,0,0,0,2,0,0,1,0
522.21,0.10158026,0.76787317,"[-2.5, inf]","[-1.0, -0.5]",1,1,0,0,0,1,0,1,0,0
522.3,0.035584807,0.73631084,"[-1.0, inf]","[-1.0, 0.5]",2,1,0,0,0,2,0,0,1,0
522.4,0.04156372,0.73917025,"[-1.5, inf]","[-1.0, 0.0]",2,1,0,0,0,2,0,1,0,0
544.17,0.050372988,0.7433833,"[-1.0, inf]","[-0.5, 0.0]",2,1,0,0,0,2,0,0,1,0
544.2,0.03316921,0.7351556,"[-1.0, -0.5]","[-1.5, 0.0]",3,2,0,1,0,2,0,0,1,1
545.17,0.05051413,0.74345076,"[-0.5, 0.5]","[-0.5, inf]",1,1,0,0,1,0,0,0,0,1
57.1,0.02680397,0.7321114,"[0.0, 0.0]","[-0.5, 0.0]",2,1,0,0,1,1,0,0,1,0
57.12,0.054600745,0.7454052,"[-0.5, inf]","[0.0, 1.0]",1,1,0,0,0,1,0,0,1,0
57.13,0.08136916,0.7582072,"[-1.5, inf]","[-1.0, 0.5]",1,1,0,0,0,1,0,0,1,0
57.14,0.08329296,0.75912726,"[-0.5, 0.5]","[-0.5, inf]",1,1,0,0,1,0,0,0,0,1
57.16,0.087947875,0.7613535,"[-1.5, inf]","[-0.5, 0.5]",2,1,0,0,0,2,0,0,1,0
57.17,0.061079025,0.74850345,"[0.0, 0.5]","[-1.0, inf]",1,1,0,0,1,0,0,0,0,1
57.5,0.055926383,0.7460392,"[-0.5, 0.5]","[0.0, inf]",1,1,0,0,1,0,0,0,0,1
57.7,0.06952876,0.7525445,"[-0.5, inf]","[-0.5, 0.0]",1,1,0,0,0,1,0,0,1,0
57.8,0.07005608,0.7527967,"[-1.0, 0.5]","[0.0, inf]",1,1,0,0,1,0,0,0,0,1
586.1,0.019268602,0.72850764,"[-0.5, inf]","[-1.5, 0.0]",1,1,0,0,0,1,0,1,0,0
587.1,0.019268602,0.72850764,"[-0.5, inf]","[-0.5, 0.0]",2,1,0,0,0,2,0,1,0,0
587.17,0.05051413,0.74345076,"[-0.5, inf]","[-0.5, -0.5]",2,1,0,0,0,2,0,1,0,0
591.1,-0.036237657,0.70196176,"[1.5, inf]","[0.0, 1.0]",1,1,1,0,0,0,0,0,1,0
592.1,0.019964606,0.7288405,"[-0.5, 0.5]","[-1.5, inf]",1,1,0,0,1,0,0,0,0,1
592.2,0.03340149,0.7352667,"[-1.5, inf]","[-1.0, 0.5]",1,1,0,0,0,1,0,0,1,0
592.3,0.035500824,0.73627067,"[-0.5, 0.5]","[-1.0, inf]",1,1,0,0,1,0,0,0,0,1
593.11,-0.023610264,0.7080008,"[1.0, inf]","[0.5, 2.5]",2,1,2,0,0,0,0,0,1,0
66.1,0.029293865,0.7333022,"[-0.5, -0.5]","[-0.5, -0.5]",2,1,0,1,0,1,0,1,0,0
66.17,0.06490937,0.75033534,"[-0.5, inf]","[-1.0, 0.5]",2,1,0,0,0,2,0,0,1,0
66.21,0.12824339,0.7806248,"[-0.5, inf]","[-1.0, 0.0]",1,1,0,0,0,1,0,1,0,0
66.5,0.059138298,0.7475753,"[-1.0, inf]","[-1.5, 0.0]",2,1,0,0,0,2,0,1,0,0
67.19,0.10729334,0.77060544,"[-1.0, -0.5]","[-1.5, 0.0]",2,1,0,1,0,1,0,1,0,0
79.5,0.065365255,0.75055337,"[-0.5, inf]","[-1.0, 0.5]",2,1,0,0,0,2,0,0,1,0
8.1,0.033714265,0.73541623,"[-0.5, 0.5]","[-1.0, 0.0]",2,1,0,0,1,1,0,1,0,0
8.11,0.07341382,0.7544026,"[-0.5, inf]","[0.0, 1.0]",2,1,0,0,0,2,0,0,1,0
8.12,0.060681045,0.7483131,"[-1.0, inf]","[-0.5, 0.5]",1,1,0,0,0,1,0,0,1,0
8.17,0.06799665,0.7518118,"[-0.5, inf]","[0.0, 1.0]",2,1,0,0,0,2,0,0,1,0
8.18,0.10158026,0.76787317,"[-1.5, inf]","[-1.5, 0.0]",2,1,0,0,0,2,0,1,0,0
8.2,0.055422455,0.7457982,"[-1.0, inf]","[-0.5, 0.0]",2,1,0,0,0,2,0,0,1,0
8.20,0.09279668,0.7636724,"[-1.0, inf]","[-0.5, 0.0]",2,1,0,0,0,2,0,1,0,0
8.7,0.08749789,0.76113826,"[-1.0, inf]","[-1.0, 0.5]",1,1,0,0,0,1,0,0,1,0
9.1,0.026987523,0.7321992,"[1.5, inf]","[0.0, 1.0]",1,1,1,0,0,0,0,0,1,0
91.12,0.063149005,0.7494934,"[-1.0, inf]","[0.0, 1.0]",2,1,0,0,0,2,0,0,1,0
91.17,0.067014456,0.75134206,"[-0.5, inf]","[-0.5, 1.0]",2,1,0,0,0,2,0,0,1,0
91.7,0.0795486,0.7573365,"[-1.0, -0.5]","[-1.5, 0.0]",2,1,0,1,0,1,0,1,0,0
91.X,0.0795486,0.7573365,"[-0.5, inf]","[-0.5, 0.5]",2,1,0,0,0,2,0,0,1,0
94.11,0.05839488,0.74721974,"[0.0, inf]","[-1.0, 1.0]",2,1,0,0,0,2,0,0,1,0
94.16,0.07782143,0.7565105,"[-1.5, inf]","[-0.5, 0.0]",1,1,0,0,0,1,0,1,0,0
94.17,0.060483932,0.74821883,"[-0.5, inf]","[0.0, 1.0]",2,1,0,0,0,2,0,0,1,0
94.3,0.04926759,0.7428546,"[-0.5, inf]","[-1.0, 0.5]",2,1,0,0,0,2,0,0,1,0
94.4,0.05196345,0.7441439,"[-1.0, inf]","[-1.0, 0.5]",2,1,0,0,0,2,0,0,1,0
96.10,0.05256346,0.7444309,"[-1.5, -0.5]","[-1.5, inf]",1,1,0,1,0,0,0,0,0,1
96.14,0.06799665,0.7518118,"[-1.5, -0.5]","[-1.0, inf]",1,1,0,1,0,0,0,0,0,1
